Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
,DNF,BTUKR22801199501,NICIPORENKO Anastasia,MDA,1+3,,,,,,,0,,,,0,,,0,,,BT1718SWRLCP05SWIN,BT1718SWRLCP05,Ruhpolding,Women 15km Individual,2018-01-11,1718,Female
,DNF,BTUKR20901198701,BILOSIUK Olena,UKR,0+0+1+2,3,,,,,,0,999.0,2:12.0,+44.0,70,3:40.3,+41.6,0,,,BT1718SWRLCP05SWIN,BT1718SWRLCP05,Ruhpolding,Women 15km Individual,2018-01-11,1718,Female
,DNS,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,,,,,,,,0,,,,0,,,0,,,BT1718SWRLCP05SWIN,BT1718SWRLCP05,Ruhpolding,Women 15km Individual,2018-01-11,1718,Female
1,,BTNOR11605199301,BOE Johannes Thingnes,NOR,0+0+0+1,1,37:11.2,60,160,,0.0,0,999.0,1:44.0,+12.0,5,2:52.6,+4.9,2,33:38.5,+15.1,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
2,,BTFRA11409198801,FOURCADE Martin,FRA,0+0+2+0,2,37:15.7,54,154,yr,+4.5,0,999.0,1:45.0,+13.0,6,2:54.4,+6.7,1,33:23.4,0.0,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
3,,BTFRA10207199101,GUIGONNAT Antonin,FRA,0+0+0+0,0,37:19.6,48,148,,+8.4,0,6.0,1:40.0,+8.0,8,2:59.0,+11.3,13,34:02.6,+39.2,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
4,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,0+0+1+0,1,37:23.8,43,143,,+12.6,0,22.0,1:51.0,+19.0,10,3:00.2,+12.5,5,33:44.9,+21.5,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
5,,BTNOR12907198801,BOE Tarjei,NOR,0+0+0+1,1,37:25.4,40,140,,+14.2,0,999.0,1:54.0,+22.0,19,3:04.4,+16.7,3,33:42.3,+18.9,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
6,,BTGER11411198801,SCHEMPP Simon,GER,0+0+0+1,1,37:25.8,38,138,,+14.6,0,20.0,1:48.0,+16.0,15,3:02.3,+14.6,6,33:45.1,+21.7,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
7,,BTGER11803198701,PEIFFER Arnd,GER,1+0+0+0,1,37:26.2,36,136,,+15.0,0,999.0,1:46.0,+14.0,22,3:06.2,+18.5,4,33:44.3,+20.9,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
8,,BTCZE10302198301,SLESINGR Michal,CZE,0+0+0+0,0,37:26.5,34,134,,+15.3,0,999.0,1:57.0,+25.0,24,3:09.7,+22.0,11,33:59.9,+36.5,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
9,,BTGER12403199001,DOLL Benedikt,GER,0+1+0+0,1,37:26.5,32,132,,+15.3,0,999.0,1:45.0,+13.0,11,3:00.5,+12.8,7,33:48.9,+25.5,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
10,,BTCRO10108198701,FAK Jakov,SLO,0+0+0+0,0,37:40.9,31,131,,+29.7,0,999.0,1:57.0,+25.0,25,3:10.6,+22.9,15,34:11.9,+48.5,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
11,,BTFRA10312199101,DESTHIEUX Simon,FRA,0+1+1+0,2,37:45.7,30,,,+34.5,0,5.0,1:39.0,+7.0,7,2:55.1,+7.4,9,33:55.5,+32.1,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
12,,BTAUT12302198301,EDER Simon,AUT,1+0+0+1,2,37:57.2,29,129,,+46.0,0,999.0,1:32.0,0.0,1,2:47.7,0.0,16,34:12.7,+49.3,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
13,,BTGER10103199301,REES Roman,GER,0+0+0+1,1,38:08.0,28,,,+56.8,0,999.0,1:46.0,+14.0,17,3:03.2,+15.5,22,34:26.5,+1:03.1,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
14,,BTITA13009198901,HOFER Lukas,ITA,1+1+0+0,2,38:13.9,27,127,,+1:02.7,0,29.0,2:03.0,+31.0,29,3:19.0,+31.3,12,34:01.3,+37.9,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
15,,BTRUS12108198701,SHIPULIN Anton,RUS,3+0+1+0,4,38:14.1,26,126,,+1:02.9,0,999.0,1:32.0,0.0,1,2:47.7,0.0,8,33:50.2,+26.8,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
16,,BTCZE12301199101,KRCMAR Michal,CZE,1+0+1+1,3,38:31.0,25,125,,+1:19.8,0,23.0,1:53.0,+21.0,27,3:11.1,+23.4,14,34:06.0,+42.6,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
17,,BTAUT10911198601,EBERHARD Julian,AUT,0+1+1+1,3,38:34.5,24,124,,+1:23.3,0,4.0,1:35.0,+3.0,3,2:52.1,+4.4,21,34:26.0,+1:02.6,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
18,,BTGER11705198801,LESSER Erik,GER,0+0+0+2,2,38:35.1,23,,,+1:23.9,0,999.0,1:46.0,+14.0,23,3:06.7,+19.0,20,34:25.5,+1:02.1,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
19,,BTSWE12407198901,LINDSTROEM Fredrik,SWE,0+0+2+1,3,38:37.3,22,122,,+1:26.1,0,999.0,1:44.0,+12.0,14,3:01.7,+14.0,18,34:16.3,+52.9,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
20,,BTLAT12705198801,RASTORGUJEVS Andrejs,LAT,0+1+1+2,4,38:38.9,21,121,,+1:27.7,0,19.0,1:47.0,+15.0,18,3:04.2,+16.5,10,33:58.1,+34.7,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
21,,BTUSA10302198201,BURKE Tim,USA,0+0+1+2,3,38:41.4,20,120,,+1:30.2,0,999.0,1:54.0,+22.0,28,3:12.0,+24.3,16,34:12.7,+49.3,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
22,,BTBUL11606198701,ANEV Krasimir,BUL,0+1+1+0,2,38:41.8,18,119,,+1:30.6,0,9.0,1:42.0,+10.0,13,3:00.9,+13.2,26,34:42.8,+1:19.4,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
23,,BTNOR11102198801,BIRKELAND Lars Helge,NOR,1+1+1+0,3,38:49.4,16,118,,+1:38.2,0,999.0,1:32.0,0.0,4,2:52.2,+4.5,24,34:38.9,+1:15.5,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
24,,BTNOR11207198501,SVENDSEN Emil Hegle,NOR,1+1+1+1,4,39:09.9,14,,,+1:58.7,0,999.0,1:41.0,+9.0,20,3:04.8,+17.1,19,34:24.6,+1:01.2,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
25,,BTGER11911199101,KUEHN Johannes,GER,1+0+1+1,3,39:15.6,12,,,+2:04.4,0,30.0,2:10.0,+38.0,30,3:21.1,+33.4,25,34:39.1,+1:15.7,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
26,,BTAUT11303198801,LANDERTINGER Dominik,AUT,0+1+0+2,3,39:16.1,10,115,,+2:04.9,0,999.0,1:41.0,+9.0,21,3:05.0,+17.3,27,34:48.2,+1:24.8,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
27,,BTRUS13101199201,LOGINOV Alexandr,RUS,0+2+1+2,5,39:34.4,8,114,,+2:23.2,0,999.0,1:44.0,+12.0,15,3:02.3,+14.6,23,34:30.9,+1:07.5,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
28,,BTCZE10906198401,MORAVEC Ondrej,CZE,3+0+0+0,3,39:48.1,6,113,,+2:36.9,0,999.0,1:46.0,+14.0,9,2:59.2,+11.5,29,35:32.3,+2:08.9,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
29,,BTITA10611198901,WINDISCH Dominik,ITA,2+2+1+2,7,40:32.6,4,112,,+3:21.4,0,21.0,1:50.0,+18.0,12,3:00.7,+13.0,28,34:57.6,+1:34.2,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
30,,BTNOR12303198601,L'ABEE-LUND Henrik,NOR,2+0+3+1,6,41:05.1,2,,,+3:53.9,0,999.0,1:54.0,+22.0,26,3:10.9,+23.2,30,35:32.7,+2:09.3,BT1718SWRLCP05SMMS,BT1718SWRLCP05,Ruhpolding,Men 15km Mass Start,2018-01-14,1718,Male
1,,BTFIN21101198301,MAKARAINEN Kaisa,FIN,1+0+0+1,2,34:05.6,60,160,,0.0,0,23.0,2:04.0,+25.0,21,3:26.4,+27.8,2,29:34.2,+34.2,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
2,,BTGER22208199301,DAHLMEIER Laura,GER,1+0+0+1,2,34:06.4,54,154,,+0.8,0,24.0,2:06.0,+27.0,20,3:26.3,+27.7,3,29:35.6,+35.6,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
3,,BTCZE20912198801,VITKOVA Veronika,CZE,1+0+1+0,2,34:10.2,48,148,,+4.6,0,999.0,1:47.0,+8.0,11,3:13.8,+15.2,6,29:51.7,+51.7,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
4,,BTCAN22305198801,CRAWFORD Rosanna,CAN,0+0+0+0,0,34:10.8,43,143,,+5.2,0,999.0,1:49.0,+10.0,6,3:07.8,+9.2,17,30:43.1,+1:43.1,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
5,,BTGER22010198801,HERRMANN-WICK Denise,GER,1+1+1+1,4,34:22.3,40,140,,+16.7,0,29.0,2:17.0,+38.0,26,3:35.2,+36.6,1,29:00.0,0.0,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
6,,BTBLR20308198602,DOMRACHEVA Darya,BLR,0+0+1+2,3,34:29.3,38,138,,+23.7,0,999.0,1:53.0,+14.0,10,3:12.7,+14.1,5,29:48.7,+48.7,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
7,,BTITA20402199501,VITTOZZI Lisa,ITA,0+1+1+0,2,34:31.4,36,136,,+25.8,0,4.0,1:42.0,+3.0,3,3:04.7,+6.1,14,30:20.9,+1:20.9,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
8,,BTSUI20304198401,GASPARIN Selina,SUI,1+0+0+1,2,34:37.3,34,134,,+31.7,0,27.0,2:13.0,+34.0,27,3:35.8,+37.2,7,29:58.5,+58.5,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
9,,BTFRA21202199301,CHEVALIER-BOUCHET Anais,FRA,0+1+0+0,1,34:48.4,32,132,,+42.8,0,5.0,1:44.0,+5.0,7,3:08.0,+9.4,22,30:56.3,+1:56.3,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
10,,BTUKR21801198602,SEMERENKO Vita,UKR,1+1+0+0,2,34:51.3,31,131,,+45.7,0,3.0,1:40.0,+1.0,4,3:06.5,+7.9,15,30:37.1,+1:37.1,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
11,,BTGER22410198902,HAMMERSCHMIDT Maren,GER,2+0+2+0,4,34:51.9,30,130,,+46.3,0,999.0,1:53.0,+14.0,13,3:14.5,+15.9,4,29:45.9,+45.9,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
12,,BTUKR21401199501,MERKUSHYNA Anastasiya,UKR,0+1+0+0,1,34:55.5,29,129,,+49.9,0,999.0,1:39.0,0.0,2,3:02.4,+3.8,25,31:09.6,+2:09.6,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
13,,BTUKR21801198601,SEMERENKO Valentina,UKR,1+0+0+0,1,34:59.0,28,128,,+53.4,0,14.0,1:52.0,+13.0,14,3:17.7,+19.1,23,30:58.6,+1:58.6,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
14,,BTBLR23007199101,LESHCHANKA Iryna,BLR,0+0+0+1,1,34:59.5,27,127,,+53.9,0,999.0,1:57.0,+18.0,24,3:30.3,+31.7,20,30:46.1,+1:46.1,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
15,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,0+1+1+1,3,35:02.2,26,126,,+56.6,0,13.0,1:51.0,+12.0,9,3:12.6,+14.0,13,30:19.9,+1:19.9,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
16,,BTBLR22703198501,SKARDINO Nadezhda,BLR,0+0+1+0,1,35:12.3,25,125,,+1:06.7,0,30.0,2:21.0,+42.0,30,3:45.5,+46.9,19,30:44.8,+1:44.8,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
17,,BTFRA21505198701,BESCOND Anais,FRA,1+2+0+1,4,35:19.9,24,124,,+1:14.3,0,999.0,1:57.0,+18.0,16,3:18.5,+19.9,9,30:08.6,+1:08.6,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
18,,BTUKR21909199001,DZHIMA Yuliia,UKR,1+0+1+0,2,35:20.9,23,,,+1:15.3,0,22.0,2:03.0,+24.0,23,3:29.3,+30.7,18,30:44.5,+1:44.5,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
19,,BTGER22403198701,HILDEBRAND Franziska,GER,1+2+1+0,4,35:22.3,22,,,+1:16.7,0,999.0,1:55.0,+16.0,19,3:23.1,+24.5,8,30:07.6,+1:07.6,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
20,,BTITA20304199001,WIERER Dorothea,ITA,0+0+1+2,3,35:37.5,21,121,,+1:31.9,0,6.0,1:46.0,+7.0,8,3:11.0,+12.4,21,30:56.0,+1:56.0,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
21,,BTGER22403199201,HINZ Vanessa,GER,1+1+2+1,5,35:51.0,20,,,+1:45.4,0,999.0,1:55.0,+16.0,17,3:19.2,+20.6,12,30:14.4,+1:14.4,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
22,,BTRUS22302198502,YURLOVA-PERCHT Ekaterina,RUS,0+0+3+0,3,35:52.7,18,119,,+1:47.1,0,999.0,1:47.0,+8.0,18,3:19.4,+20.8,24,31:01.9,+2:01.9,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
23,,BTRUS22808198401,KUZMINA Anastasiya,SVK,1+2+3+0,6,35:53.1,16,118,y,+1:47.5,0,999.0,1:47.0,+8.0,5,3:07.6,+9.0,10,30:09.2,+1:09.2,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
24,,BTNOR21505198901,SOLEMDAL Synnoeve,NOR,0+1+0+1,2,36:14.2,14,117,,+2:08.6,0,26.0,2:12.0,+33.0,29,3:41.5,+42.9,28,31:23.6,+2:23.6,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
25,,BTPOL20707198601,NOWAKOWSKA Weronika,POL,1+0+0+2,3,36:17.3,12,116,,+2:11.7,0,21.0,1:59.0,+20.0,22,3:28.5,+29.9,27,31:20.5,+2:20.5,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
26,,BTRUS22401198901,VIROLAINEN Daria,RUS,2+0+0+2,4,36:18.2,10,115,,+2:12.6,0,999.0,1:49.0,+10.0,12,3:14.3,+15.7,26,31:11.9,+2:11.9,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
27,,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,3+1+0+2,6,36:36.9,8,114,r,+2:31.3,0,28.0,2:14.0,+35.0,25,3:30.8,+32.2,16,30:37.6,+1:37.6,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
28,,BTFRA20508199101,AYMONIER Celia,FRA,1+0+3+3,7,36:50.9,6,,,+2:45.3,0,25.0,2:11.0,+32.0,28,3:38.3,+39.7,11,30:10.8,+1:10.8,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
29,,BTLAT22706199101,BENDIKA Baiba,LAT,1+1+0+1,3,36:58.2,4,112,,+2:52.6,0,12.0,1:50.0,+11.0,15,3:18.2,+19.6,29,32:06.3,+3:06.3,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
30,,BTCZE20301199101,PUSKARCIKOVA Eva,CZE,2+1+1+1,5,37:55.5,2,111,,+3:49.9,0,999.0,1:39.0,0.0,1,2:58.6,0.0,30,32:39.9,+3:39.9,BT1718SWRLCP05SWMS,BT1718SWRLCP05,Ruhpolding,Women 12.5km Mass Start,2018-01-14,1718,Female
1,,BTNOR22105199001,ECKHOFF Tiril,NOR,0+0,0,21:05.3,60,160,,0.0,0,999.0,1:04.0,+18.0,39,1:44.5,+16.9,2,19:03.1,+1.9,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
2,,BTGER22208199301,DAHLMEIER Laura,GER,0+0,0,21:17.3,54,154,,+12.0,0,999.0,1:02.0,+16.0,39,1:44.5,+16.9,4,19:13.6,+12.4,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
3,,BTCZE20912198801,VITKOVA Veronika,CZE,0+0,0,21:25.9,48,148,,+20.6,0,999.0,56.0,+10.0,18,1:37.7,+10.1,12,19:29.4,+28.2,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
4,,BTBLR20308198602,DOMRACHEVA Darya,BLR,0+1,1,21:28.3,43,143,,+23.0,0,999.0,1:04.0,+18.0,52,1:46.4,+18.8,1,19:01.2,0.0,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
5,,BTFRA21505198701,BESCOND Anais,FRA,0+0,0,21:31.9,40,140,,+26.6,0,999.0,1:12.0,+26.0,72,1:52.0,+24.4,8,19:21.3,+20.1,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
6,,BTRUS22302198502,YURLOVA-PERCHT Ekaterina,RUS,0+0,0,21:44.7,38,138,,+39.4,0,999.0,59.0,+13.0,30,1:43.2,+15.6,18,19:42.6,+41.4,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
7,,BTITA20304199001,WIERER Dorothea,ITA,0+1,1,21:45.3,36,136,,+40.0,0,999.0,46.0,0.0,1,1:27.6,0.0,13,19:34.7,+33.5,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
8,,BTSUI20212199101,GASPARIN Elisa,SUI,0+0,0,21:57.9,34,134,,+52.6,0,999.0,50.0,+4.0,5,1:32.2,+4.6,44,20:06.1,+1:04.9,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
9,,BTGER22403198701,HILDEBRAND Franziska,GER,0+0,0,21:59.5,32,132,,+54.2,0,999.0,1:00.0,+14.0,30,1:43.2,+15.6,35,19:56.3,+55.1,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
10,,BTGER22010198801,HERRMANN-WICK Denise,GER,1+1,2,22:01.5,31,131,,+56.2,0,999.0,1:07.0,+21.0,47,1:45.7,+18.1,3,19:09.3,+8.1,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
11,,BTGER22403199201,HINZ Vanessa,GER,1+0,1,22:02.2,30,,,+56.9,0,999.0,58.0,+12.0,20,1:39.1,+11.5,14,19:36.6,+35.4,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
12,,BTFRA20910199601,SIMON Julia,FRA,1+0,1,22:07.2,29,129,,+1:01.9,0,3.0,48.0,+2.0,2,1:28.7,+1.1,30,19:53.1,+51.9,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
13,,BTSVK22510199201,BATOVSKA FIALKOVA Paulina,SVK,0+1,1,22:08.5,28,128,,+1:03.2,0,999.0,1:02.0,+16.0,45,1:45.2,+17.6,17,19:42.4,+41.2,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
14,,BTKAZ21002199401,VISHNEVSKAYA-SHEPORENKO Galina,KAZ,0+0,0,22:12.5,27,127,,+1:07.2,0,999.0,1:03.0,+17.0,57,1:47.1,+19.5,45,20:06.8,+1:05.6,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
15,,BTCZE22807199401,JISLOVA Jessica,CZE,0+0,0,22:13.1,26,126,,+1:07.8,0,999.0,1:03.0,+17.0,59,1:48.1,+20.5,43,20:05.9,+1:04.7,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
16,,BTLAT22706199101,BENDIKA Baiba,LAT,0+1,1,22:17.0,25,125,,+1:11.7,0,999.0,1:03.0,+17.0,53,1:46.6,+19.0,20,19:43.9,+42.7,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
17,,BTFRA21906198601,DORIN HABERT Marie,FRA,0+0,0,22:17.1,24,124,,+1:11.8,0,999.0,1:15.0,+29.0,94,2:00.8,+33.2,37,19:57.0,+55.8,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
18,,BTRUS22808198401,KUZMINA Anastasiya,SVK,1+2,3,22:20.4,23,123,r,+1:15.1,0,999.0,55.0,+9.0,9,1:35.8,+8.2,5,19:14.6,+13.4,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
19,,BTITA21711199101,GONTIER Nicole,ITA,0+2,2,22:21.1,22,122,,+1:15.8,0,999.0,1:03.0,+17.0,35,1:43.7,+16.1,11,19:28.4,+27.2,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
20,,BTGER21103199401,PREUSS Franziska,GER,0+2,2,22:23.0,21,,,+1:17.7,0,999.0,55.0,+9.0,13,1:36.8,+9.2,15,19:37.8,+36.6,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
21,,BTRUS21101198401,FROLINA Anna,KOR,0+1,1,22:26.3,20,120,,+1:21.0,0,999.0,1:05.0,+19.0,54,1:46.7,+19.1,33,19:54.3,+53.1,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
22,,BTUKR21801198602,SEMERENKO Vita,UKR,1+0,1,22:26.4,19,119,,+1:21.1,0,999.0,54.0,+8.0,7,1:33.6,+6.0,42,20:04.6,+1:03.4,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
23,,BTCZE20301199101,PUSKARCIKOVA Eva,CZE,0+2,2,22:32.6,18,118,,+1:27.3,0,999.0,51.0,+5.0,8,1:35.2,+7.6,25,19:48.3,+47.1,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
24,,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,1+1,2,22:33.7,17,,,+1:28.4,0,999.0,1:13.0,+27.0,90,1:57.2,+29.6,10,19:27.4,+26.2,BT1718SWRLCP06SWSP,BT1718SWRLCP06,Antholz-Anterselva,Women 7.5km Sprint,2018-01-18,1718,Female
