Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
26,,BTRUS10404199902,SEROKHVOSTOV Daniil,RUS,1+0+2+3,6,38:09.6,10,,,+2:14.8,0,4.0,1:40.7,+5.5,6.0,2:49.8,+2.3,17.0,32:59.7,+51.5,BT2122SWRLCP04SMMS,BT2122SWRLCP04,Annecy-Le Grand Bornand,Men 15km Mass Start,2021-12-19,2122,Male
27,,BTGER11705198801,LESSER Erik,GER,0+0+2+2,4,38:24.8,8,,,+2:30.0,0,2.0,1:39.6,+4.4,3.0,2:48.7,+1.2,27.0,33:53.6,+1:45.4,BT2122SWRLCP04SMMS,BT2122SWRLCP04,Annecy-Le Grand Bornand,Men 15km Mass Start,2021-12-19,2122,Male
28,,BTGER10103199301,REES Roman,GER,0+0+2+0,2,38:51.4,6,,,+2:56.6,0,25.0,1:56.6,+21.4,27.0,3:07.7,+20.2,30.0,34:42.5,+2:34.3,BT2122SWRLCP04SMMS,BT2122SWRLCP04,Annecy-Le Grand Bornand,Men 15km Mass Start,2021-12-19,2122,Male
29,,BTSWE10809199501,PONSILUOMA Martin,SWE,2+1+2+2,7,39:30.6,4,,,+3:35.8,0,5.0,1:43.2,+8.0,7.0,2:51.4,+3.9,28.0,34:02.4,+1:54.2,BT2122SWRLCP04SMMS,BT2122SWRLCP04,Annecy-Le Grand Bornand,Men 15km Mass Start,2021-12-19,2122,Male
30,,BTNOR10407199901,ANDERSEN Filip Fjeld,NOR,2+2+2+1,7,40:12.3,2,,,+4:17.5,0,26.0,1:56.7,+21.5,19.0,3:01.8,+14.3,29.0,34:33.7,+2:25.5,BT2122SWRLCP04SMMS,BT2122SWRLCP04,Annecy-Le Grand Bornand,Men 15km Mass Start,2021-12-19,2122,Male
1,,BTRUS13101199201,LOGINOV Alexandr,RUS,0+1,1,27:00.8,60,160,,0.0,0,41.0,1:07.8,+19.9,41.0,1:51.1,+18.7,5.0,24:35.4,+21.8,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
2,,BTFRA11107199501,JACQUELIN Emilien,FRA,1+1,2,27:07.3,54,154,y,+6.5,0,10.0,57.5,+9.6,3.0,1:37.6,+5.2,6.0,24:35.6,+22.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
3,,BTNOR12002199701,LAEGREID Sturla Holm,NOR,1+0,1,27:15.9,48,148,,+15.1,0,81.0,1:17.7,+29.8,76.0,2:01.8,+29.4,7.0,24:40.1,+26.5,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
4,,BTGER11911199101,KUEHN Johannes,GER,1+1,2,27:19.4,43,143,,+18.6,0,31.0,1:03.1,+15.2,27.0,1:46.8,+14.4,4.0,24:34.9,+21.3,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
5,,BTGER10103199301,REES Roman,GER,1+0,1,27:21.0,40,140,,+20.2,0,4.0,51.9,+4.0,8.0,1:39.9,+7.5,17.0,25:04.4,+50.8,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
6,,BTRUS10208199101,BABIKOV Anton,RUS,0+0,0,27:23.8,38,138,,+23.0,0,29.0,1:02.7,+14.8,15.0,1:43.6,+11.2,40.0,25:29.3,+1:15.7,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
7,,BTNOR12907198801,BOE Tarjei,NOR,2+1,3,27:24.4,36,136,,+23.6,0,37.0,1:05.5,+17.6,37.0,1:49.8,+17.4,1.0,24:13.6,0.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
8,,BTRUS10404199902,SEROKHVOSTOV Daniil,RUS,2+0,2,27:26.6,34,134,,+25.8,0,71.0,1:14.9,+27.0,70.0,1:59.9,+27.5,3.0,24:28.2,+14.6,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
9,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,1+1,2,27:30.3,32,132,,+29.5,0,36.0,1:05.3,+17.4,39.0,1:50.4,+18.0,8.0,24:40.6,+27.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
10,,BTNOR10407199901,ANDERSEN Filip Fjeld,NOR,0+1,1,27:39.0,31,131,,+38.2,0,17.0,59.7,+11.8,19.0,1:45.4,+13.0,26.0,25:18.5,+1:04.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
11,,BTFRA11111199101,CLAUDE Florent,BEL,1+0,1,27:41.8,30,130,,+41.0,0,14.0,59.2,+11.3,23.0,1:45.9,+13.5,31.0,25:22.4,+1:08.8,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
12,,BTCHN12803199401,CHENG Fangming,CHN,0+1,1,27:42.9,29,129,,+42.1,0,34.0,1:04.7,+16.8,29.0,1:48.1,+15.7,27.0,25:19.9,+1:06.3,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
13,,BTITA12908199101,BORMOLINI Thomas,ITA,0+0,0,27:47.7,28,128,,+46.9,0,100.0,1:28.4,+40.5,95.0,2:09.2,+36.8,38.0,25:29.0,+1:15.4,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
14,,BTSWE12803199701,SAMUELSSON Sebastian,SWE,2+0,2,27:55.0,27,127,rb,+54.2,0,47.0,1:08.2,+20.3,51.0,1:54.9,+22.5,14.0,25:01.9,+48.3,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
15,,BTGER11705198801,LESSER Erik,GER,1+2,3,27:57.5,26,126,,+56.7,0,21.0,1:01.5,+13.6,26.0,1:46.5,+14.1,10.0,24:45.9,+32.3,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
16,,BTNOR11205199201,CHRISTIANSEN Vetle Sjaastad,NOR,1+1,2,27:59.8,25,,,+59.0,0,11.0,59.0,+11.1,22.0,1:45.8,+13.4,24.0,25:16.1,+1:02.5,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
17,,BTEST10210199401,ZAHKNA Rene,EST,0+0,0,28:03.5,24,124,,+1:02.7,0,22.0,1:01.7,+13.8,25.0,1:46.3,+13.9,64.0,26:06.6,+1:53.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
18,,BTCRO10108198701,FAK Jakov,SLO,0+0,0,28:04.2,23,123,,+1:03.4,0,66.0,1:13.3,+25.4,54.0,1:55.1,+22.7,60.0,25:59.1,+1:45.5,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
19,,BTUKR10908199701,TSYMBAL Bogdan,UKR,1+0,1,28:05.6,22,122,,+1:04.8,0,89.0,1:21.1,+33.2,88.0,2:06.5,+34.1,33.0,25:23.2,+1:09.6,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
20,,BTUSA10806199501,DOHERTY Sean,USA,1+0,1,28:06.2,21,121,,+1:05.4,0,52.0,1:09.5,+21.6,40.0,1:50.5,+18.1,49.0,25:42.3,+1:28.7,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
21,,BTFIN10202199101,HIIDENSALO Olli,FIN,0+1,1,28:10.4,20,120,,+1:09.6,0,95.0,1:22.4,+34.5,86.0,2:05.8,+33.4,41.0,25:30.2,+1:16.6,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
22,,BTGER10607199401,FRATZSCHER Lucas,GER,1+1,2,28:10.7,19,,,+1:09.9,0,3.0,51.1,+3.2,4.0,1:38.0,+5.6,42.0,25:31.5,+1:17.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
23,,BTFRA12212199401,CLAUDE Fabien,FRA,2+1,3,28:11.4,18,118,,+1:10.6,0,68.0,1:14.1,+26.2,55.0,1:55.4,+23.0,13.0,24:55.9,+42.3,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
24,,BTUSA10606199201,SCHOMMER Paul,USA,0+1,1,28:16.4,17,117,,+1:15.6,0,26.0,1:02.4,+14.5,36.0,1:49.7,+17.3,53.0,25:51.5,+1:37.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
25,,BTNOR11807199801,BAKKEN Sivert Guttorm,NOR,0+3,3,28:18.0,16,,,+1:17.2,0,61.0,1:11.9,+24.0,60.0,1:57.1,+24.7,12.0,24:55.4,+41.8,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
26,,BTUKR11712199601,DUDCHENKO Anton,UKR,0+1,1,28:18.3,15,115,,+1:17.5,0,31.0,1:03.1,+15.2,32.0,1:48.8,+16.4,54.0,25:53.1,+1:39.5,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
27,,BTBLR10909199801,LAZOUSKI Dzmitry,BLR,0+1,1,28:22.7,14,114,,+1:21.9,0,59.0,1:11.1,+23.2,72.0,2:01.1,+28.7,50.0,25:46.4,+1:32.8,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
28,,BTNOR11605199301,BOE Johannes Thingnes,NOR,3+2,5,28:22.9,13,,,+1:22.1,0,44.0,1:08.0,+20.1,52.0,1:55.0,+22.6,2.0,24:19.6,+6.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
29,,BTSUI11107199601,BURKHALTER Joscha,SUI,2+0,2,28:24.9,12,112,,+1:24.1,0,2.0,50.0,+2.1,1.0,1:32.4,0.0,52.0,25:50.4,+1:36.8,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
30,,BTCZE12301199101,KRCMAR Michal,CZE,0+2,2,28:25.3,11,111,,+1:24.5,0,101.0,1:28.5,+40.6,99.0,2:12.3,+39.9,23.0,25:15.1,+1:01.5,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
31,,BTLTU12811199201,STROLIA Vytautas,LTU,1+2,3,28:27.7,10,110,,+1:26.9,0,69.0,1:14.7,+26.8,67.0,1:58.6,+26.2,18.0,25:04.7,+51.1,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
32,,BTBUL11703198701,ILIEV Vladimir,BUL,1+2,3,28:33.7,9,109,,+1:32.9,0,29.0,1:02.7,+14.8,30.0,1:48.7,+16.3,29.0,25:20.5,+1:06.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
33,,BTITA10611198901,WINDISCH Dominik,ITA,2+1,3,28:34.9,8,108,,+1:34.1,0,33.0,1:03.3,+15.4,30.0,1:48.7,+16.3,36.0,25:25.7,+1:12.1,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
34,,BTUSA12803199201,BROWN Jake,USA,1+2,3,28:35.2,7,107,,+1:34.4,0,41.0,1:07.8,+19.9,69.0,1:59.2,+26.8,19.0,25:07.6,+54.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
35,,BTITA10504200001,GIACOMEL Tommaso,ITA,1+2,3,28:37.1,6,106,,+1:36.3,0,27.0,1:02.5,+14.6,16.0,1:44.5,+12.1,39.0,25:29.1,+1:15.5,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
36,,BTCZE11802199401,VACLAVIK Adam,CZE,2+1,3,28:40.3,5,105,,+1:39.5,0,37.0,1:05.5,+17.6,43.0,1:51.5,+19.1,35.0,25:25.4,+1:11.8,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
37,,BTFIN12501199601,SEPPALA Tero,FIN,1+2,3,28:41.7,4,104,,+1:40.9,0,78.0,1:17.2,+29.3,74.0,2:01.3,+28.9,25.0,25:17.3,+1:03.7,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
38,,BTGER12403199001,DOLL Benedikt,GER,2+2,4,28:42.9,3,,,+1:42.1,0,91.0,1:21.5,+33.6,82.0,2:04.2,+31.8,11.0,24:47.3,+33.7,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
39,,BTBLR11005199301,YALIOTNAU Raman,BLR,1+2,3,28:48.3,2,102,,+1:47.5,0,75.0,1:16.4,+28.5,71.0,2:00.3,+27.9,30.0,25:20.9,+1:07.3,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
40,,BTRUS11204199401,POVARNITSYN Alexander,RUS,2+1,3,28:48.8,1,,,+1:48.0,0,44.0,1:08.0,+20.1,47.0,1:54.0,+21.6,37.0,25:28.6,+1:15.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
41,,BTJPN10512199101,KOBONOKI Tsukasa,JPN,0+0,0,28:49.0,,100,,+1:48.2,0,63.0,1:12.5,+24.6,63.0,1:57.6,+25.2,81.0,26:40.0,+2:26.4,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
42,,BTCZE12112199801,STVRTECKY Jakub,CZE,1+2,3,28:51.6,,99,,+1:50.8,0,98.0,1:27.3,+39.4,94.0,2:08.9,+36.5,28.0,25:20.1,+1:06.5,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
43,,BTSLO10901198601,BAUER Klemen,SLO,1+2,3,28:51.9,,98,,+1:51.1,0,15.0,59.3,+11.4,13.0,1:43.2,+10.8,47.0,25:40.3,+1:26.7,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
44,,BTUKR10511199101,PIDRUCHNYI Dmytro,UKR,3+1,4,28:53.7,,97,,+1:52.9,0,8.0,56.8,+8.9,10.0,1:42.3,+9.9,32.0,25:22.9,+1:09.3,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
45,,BTRUS10209199801,KHALILI Said Karimulla,RUS,1+3,4,28:57.6,,,,+1:56.8,0,25.0,1:02.2,+14.3,34.0,1:49.6,+17.2,22.0,25:13.6,+1:00.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
46,,BTBLR11612199601,SMOLSKI Anton,BLR,1+3,4,28:59.1,,95,,+1:58.3,0,50.0,1:09.2,+21.3,48.0,1:54.2,+21.8,20.0,25:10.0,+56.4,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
47,,BTFRA10312199101,DESTHIEUX Simon,FRA,1+2,3,29:00.9,,,,+2:00.1,0,56.0,1:10.3,+22.4,58.0,1:55.6,+23.2,48.0,25:41.5,+1:27.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
48,,BTSWE10310199201,NELIN Jesper,SWE,1+3,4,29:01.8,,93,,+2:01.0,0,60.0,1:11.5,+23.6,63.0,1:57.6,+25.2,21.0,25:11.3,+57.7,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
49,,BTITA12202200001,BIONAZ Didier,ITA,1+1,2,29:02.7,,,,+2:01.9,0,87.0,1:19.5,+31.6,92.0,2:07.2,+34.8,55.0,25:54.4,+1:40.8,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
50,,BTAUT13112199601,LEITNER Felix,AUT,1+1,2,29:05.5,,91,,+2:04.7,0,108.0,1:57.2,+1:09.3,107.0,2:41.6,+1:09.2,34.0,25:23.5,+1:09.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
51,,BTGER11302199301,NAWRATH Philipp,GER,2+3,5,29:05.6,,,,+2:04.8,0,97.0,1:27.1,+39.2,96.0,2:10.4,+38.0,9.0,24:44.6,+31.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
52,,BTRUS10301199201,TSVETKOV Maksim,RUS,1+3,4,29:05.8,,,,+2:05.0,0,99.0,1:27.8,+39.9,102.0,2:13.6,+41.2,15.0,25:02.4,+48.8,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
53,,BTSLO12805200101,PLANKO Lovro,SLO,0+2,2,29:06.9,,88,,+2:06.1,0,84.0,1:18.7,+30.8,79.0,2:03.1,+30.7,62.0,26:05.4,+1:51.8,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
54,,BTSVK12804199201,SIMA Michal,SVK,0+2,2,29:08.9,,87,,+2:08.1,0,58.0,1:10.4,+22.5,55.0,1:55.4,+23.0,66.0,26:11.8,+1:58.2,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
55,,BTAUT12302198301,EDER Simon,AUT,1+1,2,29:11.1,,86,,+2:10.3,0,1.0,47.9,0.0,2.0,1:33.7,+1.3,78.0,26:36.1,+2:22.5,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
56,,BTBLR11904199701,LABASTAU Mikita,BLR,2+1,3,29:11.8,,,,+2:11.0,0,102.0,1:30.2,+42.3,65.0,1:58.1,+25.7,51.0,25:47.2,+1:33.6,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
57,,BTSWE10809199501,PONSILUOMA Martin,SWE,3+2,5,29:16.4,,84,,+2:15.6,0,86.0,1:19.3,+31.4,74.0,2:01.3,+28.9,16.0,25:03.1,+49.5,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
57,,BTEST11405199901,SIIMER Kristo,EST,1+1,2,29:16.4,,84,,+2:15.6,0,35.0,1:05.0,+17.1,27.0,1:46.8,+14.4,76.0,26:30.6,+2:17.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
59,,BTSVK11107199601,BARTKO Simon,SVK,0+2,2,29:19.7,,82,,+2:18.9,0,75.0,1:16.4,+28.5,89.0,2:06.6,+34.2,67.0,26:12.8,+1:59.2,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
60,,BTPOL12905200201,ZAWOL Marcin,POL,0+1,1,29:32.1,,81,,+2:31.3,0,52.0,1:09.5,+21.6,59.0,1:56.0,+23.6,85.0,27:00.1,+2:46.5,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
61,,BTSWE10404200001,STEFANSSON Malte,SWE,2+2,4,29:32.6,,,,+2:31.8,0,64.0,1:12.6,+24.7,66.0,1:58.4,+26.0,44.0,25:36.0,+1:22.4,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
62,,BTLAT13012199301,PATRIJUKS Aleksandrs,LAT,1+3,4,29:33.7,,79,,+2:32.9,0,72.0,1:15.1,+27.2,7.0,1:39.6,+7.2,61.0,26:04.7,+1:51.1,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
63,,BTCAN10310199801,RUNNALLS Adam,CAN,0+4,4,29:33.9,,78,,+2:33.1,0,12.0,59.1,+11.2,11.0,1:42.7,+10.3,58.0,25:57.6,+1:44.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
64,,BTSLO12201199401,DOVZAN Miha,SLO,0+2,2,29:37.3,,,,+2:36.5,0,103.0,1:30.7,+42.8,103.0,2:16.1,+43.7,68.0,26:17.7,+2:04.1,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
65,,BTEST11909199201,ERMITS Kalev,EST,1+3,4,29:42.3,,76,,+2:41.5,0,19.0,1:00.5,+12.6,14.0,1:43.5,+11.1,63.0,26:06.5,+1:52.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
66,,BTUKR13004198701,PRYMA Artem,UKR,2+2,4,29:42.8,,,,+2:42.0,0,43.0,1:07.9,+20.0,45.0,1:53.5,+21.1,56.0,25:56.8,+1:43.2,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
67,,BTPOL11404200201,GUNKA Jan,POL,0+3,3,29:43.5,,74,,+2:42.7,0,20.0,1:00.9,+13.0,19.0,1:45.4,+13.0,75.0,26:29.9,+2:16.3,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
68,,BTKAZ11501199701,DYUSSENOV Asset,KAZ,1+2,3,29:51.3,,73,,+2:50.5,0,94.0,1:22.2,+34.3,93.0,2:08.5,+36.1,70.0,26:19.6,+2:06.0,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
69,,BTLAT12212199801,MISE Edgars,LAT,1+0,1,29:52.3,,72,,+2:51.5,0,56.0,1:10.3,+22.4,62.0,1:57.5,+25.1,94.0,27:15.4,+3:01.8,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
70,,BTBUL12703199201,GERDZHIKOV Dimitar,BUL,1+1,2,29:52.7,,71,,+2:51.9,0,55.0,1:10.2,+22.3,44.0,1:53.0,+20.6,84.0,26:58.5,+2:44.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
71,,BTSWE12403199201,FEMLING Peppe,SWE,1+3,4,29:54.9,,,,+2:54.1,0,18.0,59.8,+11.9,21.0,1:45.6,+13.2,65.0,26:11.3,+1:57.7,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
72,,BTKAZ12807199801,MUKHIN Alexandr,KAZ,0+3,3,29:58.6,,69,,+2:57.8,0,48.0,1:08.6,+20.7,61.0,1:57.3,+24.9,77.0,26:31.5,+2:17.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
73,,BTRUS12802198801,BOCHARNIKOV Sergey,BLR,2+3,5,30:01.5,,,,+3:00.7,0,46.0,1:08.1,+20.2,49.0,1:54.6,+22.2,43.0,25:35.5,+1:21.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
74,,BTFRA12906200101,PERROT Eric,FRA,3+1,4,30:03.1,,,,+3:02.3,0,104.0,1:31.0,+43.1,104.0,2:18.1,+45.7,46.0,25:37.5,+1:23.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
75,,BTCAN12912199601,BURNOTTE Jules,CAN,3+2,5,30:03.9,,66,,+3:03.1,0,27.0,1:02.5,+14.6,24.0,1:46.0,+13.6,45.0,25:36.8,+1:23.2,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
76,,BTUKR12108199601,LESIUK Taras,UKR,2+3,5,30:05.6,,,,+3:04.8,0,62.0,1:12.2,+24.3,46.0,1:53.7,+21.3,59.0,25:58.5,+1:44.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
77,,BTPOL12008199101,GUZIK Grzegorz,POL,3+1,4,30:05.9,,64,,+3:05.1,0,24.0,1:01.9,+14.0,34.0,1:49.6,+17.2,72.0,26:23.8,+2:10.2,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
78,,BTSLO12808199201,TRSAN Rok,SLO,0+1,1,30:06.1,,,,+3:05.3,0,90.0,1:21.2,+33.3,87.0,2:06.4,+34.0,97.0,27:23.1,+3:09.5,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
79,,BTCAN10403199701,KIERS Trevor,CAN,3+2,5,30:17.9,,62,,+3:17.1,0,5.0,53.7,+5.8,5.0,1:39.1,+6.7,69.0,26:19.3,+2:05.7,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
80,,BTLTU10105199001,KAUKENAS Tomas,LTU,3+0,3,30:23.4,,61,,+3:22.6,0,22.0,1:01.7,+13.8,32.0,1:48.8,+16.4,89.0,27:06.0,+2:52.4,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
81,,BTBUL10607200101,TODEV Blagoy,BUL,1+3,4,30:24.2,,59,,+3:23.4,0,39.0,1:05.9,+18.0,38.0,1:50.0,+17.6,79.0,26:36.5,+2:22.9,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
82,,BTMGL12006200201,ENKHBAT Enkhsaikhan,MGL,1+1,2,30:24.3,,57,,+3:23.5,0,15.0,59.3,+11.4,17.0,1:44.7,+12.3,100.0,27:36.7,+3:23.1,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
83,,BTCZE12604199901,HORNIG Vitezslav,CZE,1+0,1,30:26.0,,,,+3:25.2,0,75.0,1:16.4,+28.5,83.0,2:04.9,+32.5,102.0,27:42.0,+3:28.4,BT2122SWRLCP05SMSP,BT2122SWRLCP05,Oberhof,Men 10km Sprint,2022-01-07,2122,Male
