Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
95,,BTJPN12701199501,BAISHO Kazuki,JPN,1+3+0+1,5,58:11.5,,31,,+10:17.2,0,102.0,2:24.0,+55.0,104,3:43.2,+1:01.2,93,49:08.5,+5:04.7,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
96,,BTLAT13012199301,PATRIJUKS Aleksandrs,LAT,2+1+1+1,5,58:12.1,,29,,+10:17.8,0,999.0,1:51.0,+22.0,35,3:05.2,+23.2,98,49:46.9,+5:43.1,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
97,,BTSVK12308199001,HASILLA Tomas,SVK,2+4+0+0,6,58:22.8,,,,+10:28.5,0,999.0,2:10.0,+41.0,93,3:28.6,+46.6,85,48:34.5,+4:30.7,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
98,,BTBEL10404199601,LAHAYE-GOFFART Tom,BEL,0+0+1+3,4,58:23.8,,25,,+10:29.5,0,999.0,2:04.0,+35.0,72,3:18.6,+36.6,101,50:46.6,+6:42.8,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
99,,BTSUI12510198601,TAMBORNINO Eligius,SUI,1+2+0+4,7,58:25.7,,,,+10:31.4,0,104.0,2:29.0,+1:00.0,105,3:46.4,+1:04.4,57,47:19.5,+3:15.7,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
100,,BTGRE12406199301,ANGELIS Apostolos,GRE,1+0+1+4,6,58:30.0,,21,,+10:35.7,0,999.0,2:19.0,+50.0,101,3:38.4,+56.4,83,48:31.5,+4:27.7,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
101,,BTEST10210199401,ZAHKNA Rene,EST,1+2+2+1,6,58:45.4,,19,,+10:51.1,0,999.0,2:00.0,+31.0,71,3:18.3,+36.3,91,49:05.0,+5:01.2,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
102,,BTKOR10302199501,CHOI Dujin,KOR,0+0+2+1,3,59:10.8,,17,,+11:16.5,0,999.0,1:45.0,+16.0,38,3:06.4,+24.4,107,52:42.2,+8:38.4,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
103,,BTLAT12107199101,SLOTINS Roberts,LAT,3+2+1+0,6,59:14.8,,15,,+11:20.5,0,999.0,2:03.0,+34.0,79,3:20.6,+38.6,97,49:34.4,+5:30.6,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
104,,BTSWE11008199501,BRANDT Oskar,SWE,2+1+1+0,4,59:29.6,,,,+11:35.3,0,999.0,2:06.0,+37.0,88,3:22.5,+40.5,105,51:45.8,+7:42.0,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
105,,BTLTU10105199001,KAUKENAS Tomas,LTU,2+3+0+0,5,1:00:51.7,,11,,+12:57.4,0,999.0,1:55.0,+26.0,56,3:12.1,+30.1,106,52:19.5,+8:15.7,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
106,,BTEST11909199901,HELDNA Robert,EST,1+2+1+0,4,1:01:01.0,,9,,+13:06.7,0,999.0,1:52.0,+23.0,43,3:08.5,+26.5,108,53:30.5,+9:26.7,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
107,,BTCAN10112199501,MILLAR Aidan,CAN,2+2+0+3,7,1:01:22.0,,,,+13:27.7,0,999.0,1:42.0,+13.0,17,2:59.3,+17.3,104,51:01.0,+6:57.2,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
108,,BTEST11301199001,RAENKEL Raido,EST,1+4+2+5,12,1:03:54.5,,5,,+16:00.2,0,109.0,2:40.0,+1:11.0,109,3:55.1,+1:13.1,66,47:39.2,+3:35.4,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
,DNF,BTBUL11606198701,ANEV Krasimir,BUL,3+1+0+2,6,,,,,,0,999.0,1:45.0,+16.0,32,3:04.7,+22.7,0,,,BT1920SWRLCP06SMIN,BT1920SWRLCP06,Pokljuka,Men 20km Individual,2020-01-23,1920,Male
1,,BTGER22010198801,HERRMANN-WICK Denise,GER,0+0+0+0,0,41:33.4,60,160,,0.0,0,999.0,2:00.0,+24.0,41,3:15.2,+25.9,2,37:57.4,+2.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
2,,BTSWE20211199501,OEBERG Hanna,SWE,0+1+0+0,1,42:32.6,54,154,,+59.2,0,999.0,1:42.0,+6.0,4,2:56.5,+7.2,3,38:15.2,+20.2,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
3,,BTFRA21505198701,BESCOND Anais,FRA,0+0+0+0,0,42:49.1,48,148,,+1:15.7,0,999.0,2:03.0,+27.0,37,3:13.8,+24.5,16,39:16.4,+1:21.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
4,,BTITA20402199501,VITTOZZI Lisa,ITA,0+0+0+0,0,42:55.1,43,143,,+1:21.7,0,999.0,1:57.0,+21.0,46,3:16.3,+27.0,19,39:18.6,+1:23.6,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
5,,BTGER21103199401,PREUSS Franziska,GER,0+0+0+0,0,43:36.2,40,140,,+2:02.8,0,3.0,1:39.0,+3.0,2,2:52.9,+3.6,36,40:21.5,+2:26.5,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
6,,BTUSA21911198701,EGAN Clare,USA,0+0+0+0,0,43:43.8,38,138,,+2:10.4,0,999.0,2:12.0,+36.0,81,3:31.0,+41.7,27,39:53.0,+1:58.0,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
7,,BTAUT21612199301,HAUSER Lisa Theresa,AUT,1+0+0+0,1,44:26.6,36,136,,+2:53.2,0,999.0,1:41.0,+5.0,11,2:59.1,+9.8,32,40:06.8,+2:11.8,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
8,,BTRUS22608198701,STARYKH Irina,RUS,0+0+0+0,0,44:32.9,34,134,,+2:59.5,0,999.0,2:06.0,+30.0,65,3:24.0,+34.7,46,40:47.4,+2:52.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
9,,BTSUI20902199401,GASPARIN Aita,SUI,0+0+0+1,1,44:36.0,32,132,,+3:02.6,0,999.0,1:49.0,+13.0,24,3:07.3,+18.0,33,40:08.1,+2:13.1,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
10,,BTCAN20209199101,LUNDER Emma,CAN,1+0+0+0,1,44:40.2,31,131,,+3:06.8,0,16.0,1:45.0,+9.0,8,2:57.8,+8.5,37,40:23.1,+2:28.1,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
11,,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,1+0+1+1,3,44:40.9,30,130,r,+3:07.5,0,999.0,2:11.0,+35.0,69,3:25.9,+36.6,1,37:55.0,0.0,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
12,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,0+0+2+1,3,44:46.0,29,129,,+3:12.6,0,999.0,1:50.0,+14.0,20,3:04.3,+15.0,4,38:20.4,+25.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
13,,BTRUS21212199001,KUKLINA Larisa,RUS,0+0+0+1,1,44:49.6,28,128,,+3:16.2,0,999.0,1:48.0,+12.0,16,3:01.3,+12.0,40,40:27.0,+2:32.0,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
14,,BTUKR21909199001,DZHIMA Yuliia,UKR,1+0+0+1,2,45:08.6,27,127,,+3:35.2,0,999.0,2:00.0,+24.0,56,3:20.0,+30.7,22,39:28.2,+1:33.2,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
15,,BTGER22403199201,HINZ Vanessa,GER,1+1+0+0,2,45:09.5,26,126,,+3:36.1,0,999.0,2:00.0,+24.0,46,3:16.3,+27.0,23,39:31.5,+1:36.5,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
16,,BTFIN20911198701,EDER Mari,FIN,1+1+0+0,2,45:12.6,25,125,,+3:39.2,0,999.0,2:08.0,+32.0,72,3:27.0,+37.7,21,39:24.9,+1:29.9,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
17,,BTPOL22708199101,HOJNISZ-STAREGA Monika,POL,0+0+1+2,3,45:16.2,24,124,,+3:42.8,0,999.0,2:01.0,+25.0,40,3:15.0,+25.7,8,38:41.3,+46.3,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
18,,BTNOR22105199001,ECKHOFF Tiril,NOR,0+1+2+0,3,45:16.3,23,123,y,+3:42.9,0,999.0,1:57.0,+21.0,39,3:14.1,+24.8,9,38:42.3,+47.3,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
19,,BTAUT22101199601,LEITINGER Julia,AUT,1+0+0+0,1,45:20.6,22,122,,+3:47.2,0,999.0,1:43.0,+7.0,15,3:01.0,+11.7,50,40:57.2,+3:02.2,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
20,,BTGER20905198901,HORCHLER Karolin,GER,1+0+0+0,1,45:21.6,21,,,+3:48.2,0,999.0,2:00.0,+24.0,45,3:16.2,+26.9,44,40:45.1,+2:50.1,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
21,,BTAUT22912199301,RIEDER Christina,AUT,0+0+0+0,0,45:49.7,20,120,,+4:16.3,0,999.0,1:57.0,+21.0,53,3:19.4,+30.1,71,42:08.9,+4:13.9,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
22,,BTSWE23103199501,MAGNUSSON Anna,SWE,0+1+1+0,2,45:50.8,19,119,,+4:17.4,0,999.0,2:05.0,+29.0,66,3:24.1,+34.8,30,40:05.1,+2:10.1,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
23,,BTITA20304199001,WIERER Dorothea,ITA,0+2+0+2,4,46:08.2,18,118,,+4:34.8,0,999.0,1:42.0,+6.0,9,2:58.3,+9.0,10,38:50.7,+55.7,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
24,,BTLAT22706199101,BENDIKA Baiba,LAT,1+0+1+0,2,46:12.0,17,117,,+4:38.6,0,999.0,1:57.0,+21.0,43,3:15.9,+26.6,42,40:35.4,+2:40.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
25,,BTFRA20910199601,SIMON Julia,FRA,1+1+1+1,4,46:13.5,16,116,,+4:40.1,0,1.0,1:36.0,0.0,1,2:49.3,0.0,11,39:03.1,+1:08.1,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
26,,BTGER21606199601,HETTICH-WALZ Janina,GER,1+0+0+2,3,46:22.2,15,,,+4:48.8,0,999.0,1:56.0,+20.0,30,3:09.2,+19.9,26,39:50.9,+1:55.9,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
27,,BTRUS22704199601,REZTSOVA Kristina,RUS,0+1+1+0,2,46:25.2,14,114,,+4:51.8,0,999.0,1:49.0,+13.0,27,3:08.2,+18.9,48,40:53.9,+2:58.9,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
28,,BTFRA20508199101,AYMONIER Celia,FRA,2+1+0+1,4,46:28.9,13,,,+4:55.5,0,96.0,2:27.0,+51.0,94,3:39.3,+50.0,6,38:28.6,+33.6,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
29,,BTNOR21505198901,SOLEMDAL Synnoeve,NOR,0+1+1+0,2,46:40.2,12,112,,+5:06.8,0,32.0,1:51.0,+15.0,22,3:06.6,+17.3,55,41:11.6,+3:16.6,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
30,,BTSUI20212199101,GASPARIN Elisa,SUI,0+1+1+1,3,46:41.5,11,111,,+5:08.1,0,999.0,1:44.0,+8.0,6,2:57.1,+7.8,38,40:23.6,+2:28.6,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
31,,BTITA22410199001,SANFILIPPO Federica,ITA,1+0+1+1,3,46:42.4,10,110,,+5:09.0,0,999.0,2:02.0,+26.0,58,3:21.0,+31.7,28,40:00.4,+2:05.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
32,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,0+1+1+2,4,46:46.4,9,,,+5:13.0,0,999.0,1:53.0,+17.0,31,3:10.2,+20.9,14,39:15.1,+1:20.1,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
33,,BTAUT21701199101,KOMATZ Katharina,AUT,0+3+0+2,5,46:47.7,8,,,+5:14.3,0,999.0,1:42.0,+6.0,6,2:57.1,+7.8,7,38:31.0,+36.0,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
34,,BTSWE20711198601,HOEGBERG Elisabeth,SWE,2+1+0+0,3,46:52.9,7,107,,+5:19.5,0,36.0,1:54.0,+18.0,25,3:07.4,+18.1,39,40:24.9,+2:29.9,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
35,,BTRUS22302198502,YURLOVA-PERCHT Ekaterina,RUS,0+2+1+0,3,46:58.4,6,,,+5:25.0,0,999.0,1:46.0,+10.0,18,3:02.7,+13.4,41,40:33.9,+2:38.9,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
36,,BTRUS22803199502,KRUCHINKINA Elena,BLR,1+0+2+1,4,47:15.3,5,105,,+5:41.9,0,93.0,2:20.0,+44.0,87,3:35.6,+46.3,20,39:19.8,+1:24.8,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
37,,BTUKR21401199501,MERKUSHYNA Anastasiya,UKR,0+0+2+1,3,47:17.1,4,104,,+5:43.7,0,999.0,1:42.0,+6.0,12,3:00.0,+10.7,49,40:56.2,+3:01.2,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
38,,BTCZE20301199101,PUSKARCIKOVA Eva,CZE,0+0+1+1,2,47:20.0,3,103,,+5:46.6,0,91.0,2:17.0,+41.0,93,3:39.1,+49.8,57,41:19.3,+3:24.3,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
39,,BTCZE20301199701,DAVIDOVA Marketa,CZE,0+2+0+2,4,47:26.2,2,102,,+5:52.8,0,97.0,2:35.0,+59.0,97,3:52.1,+1:02.8,13,39:13.1,+1:18.1,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
40,,BTUKR20901198701,BILOSIUK Olena,UKR,1+1+0+1,3,47:28.3,1,101,,+5:54.9,0,999.0,2:07.0,+31.0,60,3:22.1,+32.8,45,40:45.6,+2:50.6,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
41,,BTSUI20304198401,GASPARIN Selina,SUI,2+1+1+1,5,47:32.3,,100,,+5:58.9,0,999.0,1:46.0,+10.0,19,3:03.1,+13.8,12,39:06.8,+1:11.8,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
42,,BTGER22410198902,HAMMERSCHMIDT Maren,GER,1+1+0+1,3,47:33.1,,,,+5:59.7,0,999.0,1:43.0,+7.0,12,3:00.0,+10.7,54,41:11.2,+3:16.2,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
43,,BTPOL21004199501,ZBYLUT Kinga,POL,1+1+0+1,3,47:36.3,,98,,+6:02.9,0,999.0,1:59.0,+23.0,43,3:15.9,+26.6,51,40:59.7,+3:04.7,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
44,,BTJPN21301198901,TACHIZAKI Fuyuko,JPN,0+1+0+2,3,47:37.1,,97,,+6:03.7,0,999.0,2:08.0,+32.0,74,3:27.4,+38.1,47,40:48.3,+2:53.3,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
45,,BTUSA22806199201,REID Joanne,USA,0+0+1+1,2,47:44.7,,96,,+6:11.3,0,100.0,2:47.0,+1:11.0,100,4:01.7,+1:12.4,60,41:24.6,+3:29.6,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
46,,BTRUS21101198401,FROLINA Anna,KOR,1+0+1+2,4,47:44.9,,95,,+6:11.5,0,999.0,2:00.0,+24.0,48,3:16.6,+27.3,34,40:08.7,+2:13.7,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
47,,BTSVK22510199201,BATOVSKA FIALKOVA Paulina,SVK,1+2+1+1,5,47:54.2,,94,,+6:20.8,0,999.0,1:59.0,+23.0,41,3:15.2,+25.9,18,39:17.8,+1:22.8,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
48,,BTEST20401199501,TOMINGAS Tuuli,EST,0+0+0+2,2,47:58.9,,93,,+6:25.5,0,999.0,2:12.0,+36.0,83,3:33.1,+43.8,70,42:04.1,+4:09.1,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
49,,BTEST22706199301,TALIHAERM Johanna,EST,0+0+2+0,2,48:00.4,,92,,+6:27.0,0,99.0,2:37.0,+1:01.0,99,3:57.9,+1:08.6,65,41:41.8,+3:46.8,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
50,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,2+1+2+0,5,48:06.9,,,,+6:33.5,0,999.0,1:42.0,+6.0,5,2:56.6,+7.3,25,39:49.9,+1:54.9,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
51,,BTEST23101199601,ERMITS Regina,EST,1+0+2+0,3,48:08.8,,90,,+6:35.4,0,999.0,1:59.0,+23.0,50,3:17.3,+28.0,63,41:31.2,+3:36.2,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
52,,BTKAZ21902199601,BELETSKAYA  Yelizaveta,KAZ,1+0+2+0,3,48:09.4,,89,,+6:36.0,0,999.0,1:55.0,+19.0,37,3:13.8,+24.5,64,41:33.8,+3:38.8,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
53,,BTNOR20609199501,LIE Lotte,BEL,0+0+0+0,0,48:12.3,,88,,+6:38.9,0,999.0,1:50.0,+14.0,35,3:12.0,+22.7,95,44:38.7,+6:43.7,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
54,,BTSVK22211199401,FIALKOVA Ivona,SVK,1+0+3+1,5,48:22.1,,87,,+6:48.7,0,999.0,2:06.0,+30.0,61,3:22.3,+33.0,24,39:38.4,+1:43.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
55,,BTUSA22502198301,DUNKLEE Susan,USA,1+2+1+1,5,48:37.6,,86,,+7:04.2,0,999.0,1:50.0,+14.0,32,3:10.3,+21.0,31,40:06.2,+2:11.2,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
56,,BTBLR21602199601,SOLA Hanna,BLR,1+1+1+1,4,48:39.1,,85,,+7:05.7,0,999.0,1:44.0,+8.0,9,2:58.3,+9.0,58,41:19.4,+3:24.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
57,,BTSWE22905199401,SKOTTHEIM Johanna,SWE,1+2+0+2,5,48:43.5,,,,+7:10.1,0,999.0,2:01.0,+25.0,55,3:19.9,+30.6,29,40:01.7,+2:06.7,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
58,,BTCHN21005199201,ZHANG Yan,CHN,0+1+0+1,2,48:49.7,,83,,+7:16.3,0,999.0,2:06.0,+30.0,70,3:26.6,+37.3,79,43:02.6,+5:07.6,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
59,,BTITA21005199701,CARRARA Michela,ITA,2+1+1+0,4,48:52.8,,,,+7:19.4,0,999.0,2:13.0,+37.0,79,3:30.6,+41.3,52,41:00.7,+3:05.7,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
60,,BTNOR20601199501,KNOTTEN Karoline Offigstad,NOR,1+1+2+0,4,48:55.1,,,,+7:21.7,0,999.0,1:49.0,+13.0,17,3:02.5,+13.2,62,41:30.5,+3:35.5,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
61,,BTAUT20301199401,ZDOUC Dunja,AUT,2+1+0+1,4,48:58.9,,,,+7:25.5,0,999.0,1:48.0,+12.0,27,3:08.2,+18.9,61,41:29.4,+3:34.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
62,,BTSUI22310199101,CADURISCH Irene,SUI,0+2+1+0,3,48:59.7,,,,+7:26.3,0,999.0,1:41.0,+5.0,3,2:56.1,+6.8,76,42:42.8,+4:47.8,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
63,,BTFRA20211199501,CHEVALIER Chloe,FRA,2+3+0+0,5,49:01.5,,,,+7:28.1,0,999.0,2:06.0,+30.0,73,3:27.2,+37.9,35,40:13.3,+2:18.3,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
64,,BTRUS22803199501,SHAKLEINA Irina,BLR,1+1+1+0,3,49:10.0,,77,,+7:36.6,0,999.0,2:10.0,+34.0,76,3:28.3,+39.0,72,42:21.2,+4:26.2,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
65,,BTFIN21101198301,MAKARAINEN Kaisa,FIN,2+2+1+2,7,49:12.6,,76,,+7:39.2,0,999.0,2:10.0,+34.0,77,3:29.7,+40.4,5,38:22.8,+27.8,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
66,,BTPOL21811199701,ZUK Kamila,POL,2+1+2+1,6,49:12.7,,75,,+7:39.3,0,88.0,2:15.0,+39.0,85,3:34.4,+45.1,17,39:17.4,+1:22.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
67,,BTBUL20101199401,KADEVA Daniela,BUL,0+1+0+1,2,49:14.0,,74,,+7:40.6,0,999.0,1:53.0,+17.0,48,3:16.6,+27.3,85,43:34.7,+5:39.7,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
68,,BTUKR21011199401,ZHURAVOK Yuliia,UKR,1+0+2+1,4,49:37.1,,,,+8:03.7,0,999.0,1:55.0,+19.0,51,3:19.1,+29.8,69,41:57.6,+4:02.6,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
69,,BTRUS22202199401,MIRONOVA Svetlana,RUS,1+1+3+2,7,49:43.8,,,,+8:10.4,0,999.0,1:46.0,+10.0,26,3:07.9,+18.6,15,39:16.0,+1:21.0,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
70,,BTSVK21409199701,MACHYNIAKOVA Veronika,SVK,0+1+0+1,2,49:46.0,,71,,+8:12.6,0,999.0,1:56.0,+20.0,54,3:19.7,+30.4,90,44:04.4,+6:09.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
71,,BTPOL22205199201,MAKA Anna,POL,0+1+0+1,2,50:01.8,,,,+8:28.4,0,999.0,2:13.0,+37.0,88,3:35.8,+46.5,89,44:04.0,+6:09.0,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
72,,BTFRA21604199601,COLOMBO Caroline,FRA,1+2+0+2,5,50:15.1,,,,+8:41.7,0,999.0,1:50.0,+14.0,29,3:08.6,+19.3,66,41:44.4,+3:49.4,BT1920SWRLCP06SWIN,BT1920SWRLCP06,Pokljuka,Women 15km Individual,2020-01-24,1920,Female
