Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
33,,BTGER22403199201,HINZ Vanessa,GER,0+1,1,25:48.3,8,108,,+1:54.3,0,71.0,1:04.7,+18.3,65.0,1:50.3,+18.1,39.0,23:17.3,+1:21.6,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
34,,BTNOR20601199501,KNOTTEN Karoline Offigstad,NOR,0+0,0,25:48.5,7,,,+1:54.5,0,35.0,58.9,+12.5,30.0,1:45.0,+12.8,61.0,23:48.5,+1:52.8,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
35,,BTFRA21604199601,COLOMBO Caroline,FRA,1+1,2,25:49.1,6,,,+1:55.1,0,48.0,1:00.8,+14.4,50.0,1:47.3,+15.1,25.0,22:55.2,+59.5,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
36,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,1+0,1,25:51.6,5,105,,+1:57.6,0,3.0,49.3,+2.9,5.0,1:36.0,+3.8,49.0,23:33.2,+1:37.5,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
37,,BTBLR20501199601,SMOLSKAYA Dzinara,BLR,2+0,2,25:53.0,4,104,,+1:59.0,0,42.0,59.7,+13.3,41.0,1:46.7,+14.5,28.0,22:58.5,+1:02.8,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
38,,BTRUS21101198401,FROLINA Anna,KOR,0+2,2,25:55.5,3,103,,+2:01.5,0,41.0,59.5,+13.1,30.0,1:45.0,+12.8,32.0,23:04.5,+1:08.8,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
39,,BTCZE20301199101,PUSKARCIKOVA Eva,CZE,0+1,1,25:56.9,2,102,,+2:02.9,0,37.0,59.1,+12.7,33.0,1:45.1,+12.9,48.0,23:30.7,+1:35.0,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
40,,BTRUS22610199002,AVVAKUMOVA Ekaterina,KOR,0+1,1,26:02.2,1,101,,+2:08.2,0,33.0,58.5,+12.1,44.0,1:46.8,+14.6,50.0,23:33.5,+1:37.8,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
41,,BTPOL21004199501,ZBYLUT Kinga,POL,0+0,0,26:03.5,,100,,+2:09.5,0,78.0,1:06.6,+20.2,72.0,1:52.1,+19.9,65.0,23:58.1,+2:02.4,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
42,,BTKAZ21902199601,BELETSKAYA  Yelizaveta,KAZ,0+1,1,26:09.4,,99,,+2:15.4,0,70.0,1:04.3,+17.9,64.0,1:50.2,+18.0,52.0,23:37.9,+1:42.2,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
43,,BTPOL21811199701,ZUK Kamila,POL,1+1,2,26:12.1,,98,,+2:18.1,0,104.0,1:20.7,+34.3,103.0,2:06.4,+34.2,29.0,22:58.6,+1:02.9,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
44,,BTGER21606199601,HETTICH-WALZ Janina,GER,0+2,2,26:19.0,,,,+2:25.0,0,68.0,1:04.0,+17.6,67.0,1:51.2,+19.0,39.0,23:17.3,+1:21.6,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
45,,BTITA20902199801,LARDSCHNEIDER Irene,ITA,1+0,1,26:21.8,,96,,+2:27.8,0,24.0,56.4,+10.0,30.0,1:45.0,+12.8,63.0,23:53.5,+1:57.8,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
46,,BTBUL23007199801,ZDRAVKOVA Maria,BUL,0+0,0,26:23.1,,95,,+2:29.1,0,29.0,57.8,+11.4,41.0,1:46.7,+14.5,81.0,24:22.9,+2:27.2,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
47,,BTSUI22310199101,CADURISCH Irene,SUI,0+2,2,26:23.4,,,,+2:29.4,0,4.0,50.0,+3.6,2.0,1:34.4,+2.2,54.0,23:41.3,+1:45.6,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
48,,BTCAN20209199101,LUNDER Emma,CAN,1+1,2,26:24.1,,93,,+2:30.1,0,15.0,54.6,+8.2,13.0,1:39.7,+7.5,51.0,23:37.6,+1:41.9,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
49,,BTGER22505199601,WEIDEL Anna,GER,0+0,0,26:25.2,,,,+2:31.2,0,6.0,50.7,+4.3,12.0,1:39.0,+6.8,88.0,24:31.1,+2:35.4,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
50,,BTSUI20212199101,GASPARIN Elisa,SUI,1+2,3,26:25.3,,,,+2:31.3,0,18.0,55.2,+8.8,15.0,1:40.9,+8.7,38.0,23:13.7,+1:18.0,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
51,,BTCAN21903199401,BEAUDRY Sarah,CAN,0+0,0,26:27.1,,90,,+2:33.1,0,22.0,56.2,+9.8,37.0,1:46.3,+14.1,83.0,24:25.0,+2:29.3,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
52,,BTUSA22806199201,REID Joanne,USA,0+1,1,26:30.1,,89,,+2:36.1,0,91.0,1:10.2,+23.8,89.0,1:58.5,+26.3,62.0,23:52.7,+1:57.0,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
53,,BTUKR20901198701,BILOSIUK Olena,UKR,1+2,3,26:31.3,,88,,+2:37.3,0,23.0,56.3,+9.9,35.0,1:45.4,+13.2,35.0,23:10.6,+1:14.9,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
54,,BTUKR21206199201,GHILENKO Alla,MDA,0+0,0,26:37.4,,87,,+2:43.4,0,11.0,53.4,+7.0,17.0,1:41.2,+9.0,91.0,24:43.0,+2:47.3,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
55,,BTFIN20911198701,EDER Mari,FIN,2+2,4,26:38.2,,86,,+2:44.2,0,100.0,1:14.6,+28.2,98.0,2:01.1,+28.9,16.0,22:36.4,+40.7,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
56,,BTRUS22910199701,KAZAKEVICH Irina,RUS,1+2,3,26:38.5,,,,+2:44.5,0,88.0,1:09.6,+23.2,81.0,1:54.0,+21.8,36.0,23:10.8,+1:15.1,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
57,,BTEST22706199301,TALIHAERM Johanna,EST,1+0,1,26:42.8,,84,,+2:48.8,0,96.0,1:11.0,+24.6,95.0,1:59.7,+27.5,67.0,23:59.8,+2:04.1,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
58,,BTSWE22905199401,SKOTTHEIM Johanna,SWE,0+1,1,26:43.0,,,,+2:49.0,0,14.0,54.0,+7.6,18.0,1:42.4,+10.2,80.0,24:18.6,+2:22.9,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
59,,BTLTU21704198501,KOCERGINA Natalja,LTU,1+1,2,26:45.1,,82,,+2:51.1,0,80.0,1:06.8,+20.4,68.0,1:51.3,+19.1,57.0,23:44.7,+1:49.0,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
60,,BTFIN22311199501,JANKA Erika,FIN,0+1,1,26:45.3,,81,,+2:51.3,0,82.0,1:07.6,+21.2,75.0,1:52.4,+20.2,74.0,24:12.9,+2:17.2,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
61,,BTSWE22803199001,BRORSSON Mona,SWE,0+3,3,26:47.3,,,,+2:53.3,0,32.0,58.4,+12.0,47.0,1:47.2,+15.0,45.0,23:23.0,+1:27.3,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
62,,BTRUS21908199801,BEKH Ekaterina,UKR,1+1,2,26:49.2,,,,+2:55.2,0,31.0,58.0,+11.6,25.0,1:44.2,+12.0,63.0,23:53.5,+1:57.8,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
63,,BTAUT22101199601,LEITINGER Julia,AUT,1+2,3,26:51.2,,78,,+2:57.2,0,43.0,1:00.0,+13.6,59.0,1:48.5,+16.3,47.0,23:25.8,+1:30.1,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
64,,BTCAN22208199701,BANKES Megan,CAN,0+2,2,26:52.3,,77,,+2:58.3,0,10.0,52.8,+6.4,14.0,1:40.1,+7.9,66.0,23:58.9,+2:03.2,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
65,,BTBUL20101199401,KADEVA Daniela,BUL,0+1,1,26:55.3,,76,,+3:01.3,0,5.0,50.4,+4.0,10.0,1:38.4,+6.2,89.0,24:33.9,+2:38.2,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
66,,BTJPN21301198901,TACHIZAKI Fuyuko,JPN,1+1,2,27:00.0,,75,,+3:06.0,0,25.0,56.8,+10.4,60.0,1:48.6,+16.4,68.0,24:01.8,+2:06.1,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
67,,BTSLO21604199701,KLEMENCIC Polona,SLO,1+1,2,27:05.4,,74,,+3:11.4,0,20.0,55.6,+9.2,20.0,1:42.9,+10.7,75.0,24:13.2,+2:17.5,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
68,,BTAUT21701199101,KOMATZ Katharina,AUT,1+4,5,27:06.2,,,,+3:12.2,0,93.0,1:10.5,+24.1,86.0,1:56.6,+24.4,21.0,22:42.3,+46.6,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
69,,BTGER22410198902,HAMMERSCHMIDT Maren,GER,1+1,2,27:07.1,,,,+3:13.1,0,8.0,52.1,+5.7,10.0,1:38.4,+6.2,77.0,24:16.6,+2:20.9,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
70,,BTCZE22807199401,JISLOVA Jessica,CZE,1+1,2,27:08.6,,71,,+3:14.6,0,83.0,1:08.1,+21.7,88.0,1:56.8,+24.6,68.0,24:01.8,+2:06.1,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
71,,BTEST23101199601,ERMITS Regina,EST,1+1,2,27:10.4,,70,,+3:16.4,0,61.0,1:02.4,+16.0,58.0,1:48.4,+16.2,76.0,24:14.7,+2:19.0,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
72,,BTFIN21003199501,LEHTONEN Venla,FIN,1+0,1,27:12.7,,69,,+3:18.7,0,34.0,58.6,+12.2,24.0,1:44.1,+11.9,92.0,24:47.7,+2:52.0,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
73,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,2+3,5,27:16.5,,,,+3:22.5,0,74.0,1:05.3,+18.9,77.0,1:53.0,+20.8,27.0,22:58.0,+1:02.3,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
74,,BTSVK22510199201,BATOVSKA FIALKOVA Paulina,SVK,0+3,3,27:18.9,,67,,+3:24.9,0,84.0,1:08.2,+21.8,85.0,1:56.2,+24.0,59.0,23:46.1,+1:50.4,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
75,,BTFIN20812199401,MINKKINEN Suvi,FIN,1+1,2,27:21.2,,,,+3:27.2,0,40.0,59.3,+12.9,27.0,1:44.3,+12.1,84.0,24:25.7,+2:30.0,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
75,,BTPOL20203199901,JAKIELA Joanna,POL,2+1,3,27:21.2,,,,+3:27.2,0,58.0,1:01.7,+15.3,47.0,1:47.2,+15.0,71.0,24:05.7,+2:10.0,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
77,,BTLTU22503199601,LESCINSKAITE Gabriele,LTU,0+1,1,27:28.7,,64,,+3:34.7,0,58.0,1:01.7,+15.3,63.0,1:49.9,+17.7,94.0,24:57.7,+3:02.0,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
78,,BTNOR20609199501,LIE Lotte,BEL,2+0,2,27:34.2,,63,,+3:40.2,0,97.0,1:11.7,+25.3,91.0,1:59.1,+26.9,82.0,24:24.8,+2:29.1,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
79,,BTCAN21607199701,MOSER Nadia,CAN,2+1,3,27:37.2,,,,+3:43.2,0,28.0,57.7,+11.3,55.0,1:48.0,+15.8,70.0,24:04.9,+2:09.2,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
80,,BTEST20401199501,TOMINGAS Tuuli,EST,2+2,4,27:37.4,,61,,+3:43.4,0,54.0,1:01.2,+14.8,47.0,1:47.2,+15.0,60.0,23:47.1,+1:51.4,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
81,,BTCZE20312199801,VINKLARKOVA Tereza,CZE,1+0,1,27:38.9,,,,+3:44.9,0,30.0,57.9,+11.5,25.0,1:44.2,+12.0,97.0,25:14.6,+3:18.9,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
82,,BTKAZ22403199701,AKHATOVA Lyudmila,KAZ,1+1,2,27:40.9,,57,,+3:46.9,0,89.0,1:09.8,+23.4,90.0,1:58.8,+26.6,87.0,24:29.0,+2:33.3,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
83,,BTUSA22705199201,IRWIN Deedra,USA,1+2,3,27:42.7,,55,,+3:48.7,0,35.0,58.9,+12.5,60.0,1:48.6,+16.4,79.0,24:18.0,+2:22.3,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
84,,BTSWE23103199501,MAGNUSSON Anna,SWE,2+1,3,27:50.0,,,,+3:56.0,0,87.0,1:09.5,+23.1,97.0,2:00.5,+28.3,73.0,24:12.6,+2:16.9,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
85,,BTSLO23112199901,VINDISAR Nika,SLO,1+2,3,27:54.4,,51,,+4:00.4,0,61.0,1:02.4,+16.0,76.0,1:52.5,+20.3,85.0,24:26.1,+2:30.4,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
86,,BTEST20305198501,LEHTLA Kadri,EST,1+1,2,27:57.7,,,,+4:03.7,0,20.0,55.6,+9.2,21.0,1:43.1,+10.9,95.0,25:02.1,+3:06.4,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
87,,BTRUS21710199501,GERBULOVA Natalia,RUS,1+2,3,27:59.8,,,,+4:05.8,0,69.0,1:04.1,+17.7,66.0,1:50.4,+18.2,86.0,24:27.9,+2:32.2,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
88,,BTRUS22803199501,SHAKLEINA Irina,BLR,4+1,5,28:01.0,,,,+4:07.0,0,102.0,1:15.3,+28.9,104.0,2:13.4,+41.2,39.0,23:17.3,+1:21.6,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
89,,BTITA20402199501,VITTOZZI Lisa,ITA,5+1,6,28:03.2,,43,,+4:09.2,0,37.0,59.1,+12.7,37.0,1:46.3,+14.1,43.0,23:18.7,+1:23.0,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
90,,BTCZE20102199301,CHARVATOVA Lucie,CZE,2+4,6,28:04.6,,,,+4:10.6,0,94.0,1:10.7,+24.3,72.0,1:52.1,+19.9,44.0,23:21.0,+1:25.3,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
91,,BTUSA22502198301,DUNKLEE Susan,USA,2+3,5,28:10.3,,,,+4:16.3,0,52.0,1:01.1,+14.7,62.0,1:49.0,+16.8,55.0,23:42.0,+1:46.3,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
92,,BTUKR21401199501,MERKUSHYNA Anastasiya,UKR,3+1,4,28:11.2,,,,+4:17.2,0,13.0,53.8,+7.4,29.0,1:44.9,+12.7,78.0,24:16.9,+2:21.2,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
93,,BTAUT22912199301,RIEDER Christina,AUT,1+2,3,28:25.6,,,,+4:31.6,0,65.0,1:03.5,+17.1,71.0,1:52.0,+19.8,93.0,24:50.8,+2:55.1,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
94,,BTCRO21312199601,BLAZENIC Nika,CRO,1+0,1,28:34.8,,33,,+4:40.8,0,57.0,1:01.4,+15.0,68.0,1:51.3,+19.1,103.0,25:58.9,+4:03.2,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
95,,BTJPN22505199001,MAEDA Sari,JPN,2+3,5,28:38.1,,31,,+4:44.1,0,73.0,1:05.1,+18.7,81.0,1:54.0,+21.8,72.0,24:09.0,+2:13.3,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
96,,BTNOR21511199701,ERDAL Karoline,NOR,2+4,6,28:42.4,,,,+4:48.4,0,75.0,1:06.1,+19.7,83.0,1:54.2,+22.0,56.0,23:43.5,+1:47.8,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
97,,BTJPN20601198901,TANAKA Yurie,JPN,1+2,3,28:45.5,,27,,+4:51.5,0,85.0,1:08.3,+21.9,93.0,1:59.3,+27.1,96.0,25:07.9,+3:12.2,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
98,,BTKAZ21701199401,KONDRATYEVA Anastassiya,KAZ,3+2,5,29:26.3,,25,,+5:32.3,0,99.0,1:13.7,+27.3,102.0,2:05.6,+33.4,90.0,24:40.9,+2:45.2,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
99,,BTLAT22004200101,BULINA Sanita,LAT,3+1,4,29:44.4,,23,,+5:50.4,0,103.0,1:15.5,+29.1,100.0,2:02.7,+30.5,98.0,25:30.1,+3:34.4,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
100,,BTROU22210199701,COTRUS Ana Larisa,ROU,3+1,4,29:51.5,,21,,+5:57.5,0,54.0,1:01.2,+14.8,52.0,1:47.5,+15.3,99.0,25:50.6,+3:54.9,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
101,,BTSLO21608199801,ZADRAVEC Nina,SLO,2+2,4,30:02.8,,19,,+6:08.8,0,95.0,1:10.8,+24.4,92.0,1:59.2,+27.0,100.0,25:51.1,+3:55.4,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
102,,BTKOR20506199601,KO Eunjung,KOR,1+1,2,30:27.3,,17,,+6:33.3,0,101.0,1:15.2,+28.8,99.0,2:01.6,+29.4,104.0,27:12.1,+5:16.4,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
103,,BTROU22002199901,ONODI Eniko,ROU,2+3,5,30:40.1,,15,,+6:46.1,0,77.0,1:06.5,+20.1,87.0,1:56.7,+24.5,102.0,25:57.6,+4:01.9,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
104,,BTSVK21409199701,MACHYNIAKOVA Veronika,SVK,2+4,6,32:43.4,,13,,+8:49.4,0,92.0,1:10.4,+24.0,101.0,2:03.7,+31.5,101.0,25:53.6,+3:57.9,BT2021SWRLCP05SWSP,BT2021SWRLCP05,Oberhof,Women 7.5km Sprint,2021-01-08,2021,Female
1,,BTNOR11605199301,BOE Johannes Thingnes,NOR,0+1,1,25:12.0,60,160,yr,0.0,0,52.0,57.9,+14.0,33.0,1:39.6,+12.0,1.0,22:57.7,0.0,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
2,,BTNOR12907198801,BOE Tarjei,NOR,0+0,0,25:22.8,54,154,,+10.8,0,30.0,55.2,+11.3,26.0,1:37.7,+10.1,4.0,23:33.2,+35.5,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
3,,BTNOR12002199701,LAEGREID Sturla Holm,NOR,0+0,0,25:33.6,48,148,b,+21.6,0,21.0,53.4,+9.5,22.0,1:36.0,+8.4,6.0,23:46.1,+48.4,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
4,,BTITA13009198901,HOFER Lukas,ITA,0+1,1,25:44.4,43,143,,+32.4,0,53.0,58.0,+14.1,33.0,1:39.6,+12.0,5.0,23:33.4,+35.7,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
5,,BTNOR12305199701,DALE-SKJEVDAL Johannes,NOR,1+0,1,25:47.2,40,,,+35.2,0,47.0,57.4,+13.5,62.0,1:44.0,+16.4,2.0,23:27.6,+29.9,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
6,,BTSWE10809199501,PONSILUOMA Martin,SWE,0+2,2,26:04.0,38,138,,+52.0,0,37.0,56.2,+12.3,23.0,1:36.4,+8.8,3.0,23:30.4,+32.7,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
7,,BTFRA10312199101,DESTHIEUX Simon,FRA,0+1,1,26:06.2,36,136,,+54.2,0,19.0,53.1,+9.2,14.0,1:34.0,+6.4,12.0,23:58.6,+1:00.9,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
8,,BTFRA12212199401,CLAUDE Fabien,FRA,0+1,1,26:08.0,34,134,,+56.0,0,999.0,54.1,+10.2,15.0,1:34.1,+6.5,13.0,24:01.0,+1:03.3,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
9,,BTSUI10510198901,WEGER Benjamin,SUI,0+0,0,26:08.5,32,132,,+56.5,0,999.0,56.8,+12.9,41.0,1:41.1,+13.5,27.0,24:15.1,+1:17.4,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
10,,BTBLR11005199301,YALIOTNAU Raman,BLR,0+0,0,26:09.8,31,131,,+57.8,0,57.0,59.1,+15.2,62.0,1:44.0,+16.4,26.0,24:13.9,+1:16.2,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
11,,BTRUS12103199401,LATYPOV Eduard,RUS,1+0,1,26:12.6,30,130,,+1:00.6,0,999.0,1:02.3,+18.4,72.0,1:45.2,+17.6,9.0,23:51.7,+54.0,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
12,,BTCRO10108198701,FAK Jakov,SLO,0+1,1,26:17.4,29,129,,+1:05.4,0,6.0,47.9,+4.0,4.0,1:30.1,+2.5,23.0,24:12.6,+1:14.9,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
13,,BTRUS12802198801,BOCHARNIKOV Sergey,BLR,1+0,1,26:19.4,28,128,,+1:07.4,0,999.0,55.3,+11.4,30.0,1:38.1,+10.5,14.0,24:03.3,+1:05.6,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
14,,BTFRA11107199501,JACQUELIN Emilien,FRA,1+1,2,26:20.0,27,127,,+1:08.0,0,999.0,55.3,+11.4,16.0,1:34.3,+6.7,8.0,23:51.2,+53.5,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
15,,BTGER12403199001,DOLL Benedikt,GER,0+1,1,26:24.0,26,126,,+1:12.0,0,18.0,51.5,+7.6,18.0,1:35.1,+7.5,25.0,24:12.8,+1:15.1,BT2021SWRLCP05SMSP,BT2021SWRLCP05,Oberhof,Men 10km Sprint,2021-01-08,2021,Male
