Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
44,,BTCZE20301199101,PUSKARCIKOVA Eva,CZE,0+2+2+1,5,33:46.7,,,,+4:26.6,708,999.0,1:48.0,+13.0,14,3:16.7,+18.2,38,25:51.3,+1:51.0,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
45,,BTEST20401199501,TOMINGAS Tuuli,EST,3+1+3+1,8,34:14.9,,96,,+4:54.8,552,999.0,2:11.0,+36.0,31,3:31.6,+33.1,28,25:27.5,+1:27.2,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
46,,BTCAN21903199401,BEAUDRY Sarah,CAN,4+0+1+0,5,34:27.6,,95,,+5:07.5,564,999.0,2:11.0,+36.0,40,3:38.8,+40.3,46,26:32.7,+2:32.4,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
47,,BTITA22410199001,SANFILIPPO Federica,ITA,3+0+2+1,6,34:42.6,,,,+5:22.5,744,33.0,2:09.0,+34.0,37,3:35.0,+36.5,40,26:00.0,+1:59.7,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,LAP,BTCHN20511199101,TANG Jialin,CHN,1+2+1+0,4,,,,,,522,999.0,1:59.0,+24.0,34,3:32.9,+34.4,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,LAP,BTSWE21811199302,NILSSON Emma,SWE,2+1+1+1,5,,,,,,780,49.0,2:36.0,+1:01.0,49,4:04.2,+1:05.7,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,DNF,BTFRA21202199301,CHEVALIER-BOUCHET Anais,FRA,0+1+0+4,5,,,,,,288,999.0,1:54.0,+19.0,18,3:21.3,+22.8,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,DNS,BTPOL22708199101,HOJNISZ-STAREGA Monika,POL,,,,,,,,66,,,,0,,,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,DNS,BTSWE22706199401,GESTBLOM Linn,SWE,,,,,,,,426,,,,0,,,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,DNS,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,,,,,,,,504,,,,0,,,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,DNS,BTPOL21811199701,ZUK Kamila,POL,,,,,,,,720,,,,0,,,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,DNS,BTAUT21701199101,KOMATZ Katharina,AUT,,,,,,,,726,,,,0,,,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,DNS,BTPOL22502198701,PITON Karolina,POL,,,,,,,,774,,,,0,,,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,DNS,BTCHN21005199201,ZHANG Yan,CHN,,,,,,,,798,,,,0,,,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,DNS,BTBUL21004199201,STOYANOVA Desislava,BUL,,,,,,,,804,,,,0,,,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,DNS,BTLTU21704198501,KOCERGINA Natalja,LTU,,,,,,,,846,,,,0,,,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
,DNS,BTUKR21801198601,SEMERENKO Valentina,UKR,,,,,,,,864,,,,0,,,0,,,BT1819SWRLCP06SWPU,BT1819SWRLCP06,Antholz-Anterselva,Women 10km Pursuit,2019-01-26,1819,Female
1,,BTNOR11605199301,BOE Johannes Thingnes,NOR,1+1+0+1,3,31:33.7,60,160,yr,0.0,0,999.0,1:44.0,+7.0,1,2:54.3,0.0,1,27:00.3,0.0,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
2,,BTFRA10207199101,GUIGONNAT Antonin,FRA,0+0+1+0,1,32:08.5,54,154,,+34.8,140,999.0,1:43.0,+6.0,4,2:58.6,+4.3,24,27:51.1,+50.8,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
3,,BTFRA11608199201,FILLON MAILLET Quentin,FRA,1+0+0+1,2,32:14.3,48,148,,+40.6,238,17.0,1:52.0,+15.0,11,3:05.6,+11.3,5,27:22.8,+22.5,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
4,,BTFRA10312199101,DESTHIEUX Simon,FRA,1+0+0+1,2,32:14.3,43,143,,+40.6,238,999.0,1:43.0,+6.0,5,2:59.4,+5.1,9,27:29.8,+29.5,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
5,,BTFRA11409198801,FOURCADE Martin,FRA,1+0+1+1,3,32:24.6,40,,,+50.9,147,999.0,1:55.0,+18.0,14,3:07.1,+12.8,4,27:20.3,+20.0,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
6,,BTGER11803198701,PEIFFER Arnd,GER,0+0+1+1,2,32:30.4,38,138,,+56.7,308,999.0,2:04.0,+27.0,39,3:22.5,+28.2,2,27:11.8,+11.5,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
7,,BTRUS13101199201,LOGINOV Alexandr,RUS,0+0+1+0,1,32:31.2,36,136,,+57.5,574,999.0,1:43.0,+6.0,7,3:01.0,+6.7,3,27:15.3,+15.0,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
8,,BTAUT12302198301,EDER Simon,AUT,0+0+1+1,2,33:03.6,34,134,,+1:29.9,168,999.0,1:59.0,+22.0,22,3:12.6,+18.3,39,28:13.7,+1:13.4,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
9,,BTITA13009198901,HOFER Lukas,ITA,0+1+2+0,3,33:14.2,32,132,,+1:40.5,294,999.0,2:25.0,+48.0,51,3:38.3,+44.0,7,27:25.3,+25.0,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
10,,BTNOR11102198801,BIRKELAND Lars Helge,NOR,1+1+0+1,3,33:23.1,31,131,,+1:49.4,392,999.0,1:39.0,+2.0,2,2:57.2,+2.9,32,27:57.9,+57.6,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
11,,BTITA10611198901,WINDISCH Dominik,ITA,1+1+0+1,3,33:26.0,30,130,,+1:52.3,322,999.0,2:16.0,+39.0,47,3:28.1,+33.8,20,27:44.8,+44.5,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
12,,BTCZE12301199101,KRCMAR Michal,CZE,0+1+1+1,3,33:29.1,29,129,,+1:55.4,357,48.0,2:11.0,+34.0,44,3:27.5,+33.2,17,27:41.4,+41.1,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
13,,BTSUI10510198901,WEGER Benjamin,SUI,1+0+1+0,2,33:36.0,28,128,,+2:02.3,665,999.0,2:01.0,+24.0,27,3:15.9,+21.6,8,27:27.3,+27.0,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
14,,BTAUT10911198601,EBERHARD Julian,AUT,0+1+2+2,5,33:42.4,27,127,,+2:08.7,343,28.0,1:57.0,+20.0,26,3:15.5,+21.2,6,27:24.6,+24.3,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
15,,BTNOR12907198801,BOE Tarjei,NOR,1+0+0+3,4,33:42.5,26,126,,+2:08.8,406,999.0,1:59.0,+22.0,30,3:17.3,+23.0,13,27:36.8,+36.5,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
16,,BTFRA11107199501,JACQUELIN Emilien,FRA,1+0+1+2,4,33:57.1,25,,,+2:23.4,567,999.0,1:53.0,+16.0,13,3:05.9,+11.6,15,27:40.6,+40.3,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
17,,BTNOR13007199001,BJOENTEGAARD Erlend,NOR,0+2+2+2,6,33:59.9,24,,,+2:26.2,126,999.0,2:16.0,+39.0,49,3:33.0,+38.7,12,27:35.2,+34.9,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
18,,BTCZE10801198801,KRUPCIK Tomas,CZE,0+1+2+1,4,34:01.5,23,123,,+2:27.8,546,999.0,1:54.0,+17.0,17,3:08.3,+14.0,18,27:42.5,+42.2,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
19,,BTITA12908199101,BORMOLINI Thomas,ITA,1+0+0+0,1,34:06.7,22,122,,+2:33.0,777,999.0,1:56.0,+19.0,25,3:15.3,+21.0,38,28:09.9,+1:09.6,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
20,,BTRUS11302198801,GARANICHEV Evgenii,RUS,0+1+3+0,4,34:10.6,21,121,,+2:36.9,525,2.0,1:38.0,+1.0,6,3:00.3,+6.0,27,27:54.0,+53.7,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
21,,BTGER11705198801,LESSER Erik,GER,0+3+0+1,4,34:17.8,20,120,,+2:44.1,630,999.0,1:53.0,+16.0,20,3:09.9,+15.6,14,27:37.4,+37.1,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
22,,BTNOR12303198601,L'ABEE-LUND Henrik,NOR,1+1+2+0,4,34:22.3,19,,,+2:48.6,672,999.0,1:55.0,+18.0,28,3:16.0,+21.7,10,27:33.2,+32.9,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
23,,BTLAT12705198801,RASTORGUJEVS Andrejs,LAT,0+2+1+2,5,34:24.4,18,118,,+2:50.7,441,45.0,2:08.0,+31.0,37,3:22.2,+27.9,22,27:46.8,+46.5,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
24,,BTFRA12504198401,FOURCADE Simon,FRA,0+0+1+1,2,34:25.5,17,,,+2:51.8,644,56.0,2:31.0,+54.0,53,3:47.1,+52.8,29,27:54.6,+54.3,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
25,,BTBUL11703198701,ILIEV Vladimir,BUL,1+3+0+0,4,34:28.0,16,116,,+2:54.3,588,999.0,1:55.0,+18.0,24,3:14.4,+20.1,28,27:54.2,+53.9,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
26,,BTUKR13004198701,PRYMA Artem,UKR,0+0+3+2,5,34:29.2,15,115,,+2:55.5,329,999.0,1:41.0,+4.0,8,3:04.2,+9.9,40,28:15.0,+1:14.7,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
27,,BTRUS11903198701,MALYSHKO Dmitry,RUS,1+0+2+0,3,34:37.2,14,114,,+3:03.5,861,999.0,1:49.0,+12.0,21,3:11.0,+16.7,21,27:46.3,+46.0,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
28,,BTGER11911199101,KUEHN Johannes,GER,0+0+2+2,4,34:43.7,13,113,,+3:10.0,812,999.0,2:04.0,+27.0,40,3:22.6,+28.3,11,27:34.5,+34.2,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
29,,BTNOR11205199201,CHRISTIANSEN Vetle Sjaastad,NOR,0+2+0+1,3,34:46.0,12,,,+3:12.3,868,42.0,2:05.0,+28.0,42,3:25.7,+31.4,19,27:42.7,+42.4,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
30,,BTSWE10310199201,NELIN Jesper,SWE,1+0+2+1,4,34:46.7,11,111,,+3:13.0,644,999.0,1:44.0,+7.0,12,3:05.8,+11.5,35,28:03.9,+1:03.6,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
31,,BTBLR11005199301,YALIOTNAU Raman,BLR,0+0+2+0,2,34:50.7,10,110,,+3:17.0,903,46.0,2:09.0,+32.0,48,3:31.9,+37.6,25,27:51.7,+51.4,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
32,,BTUKR10511199101,PIDRUCHNYI Dmytro,UKR,1+1+3+1,6,34:56.2,9,109,,+3:22.5,462,1.0,1:37.0,0.0,3,2:57.6,+3.3,36,28:06.9,+1:06.6,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
33,,BTSVK12308199001,HASILLA Tomas,SVK,0+0+2+2,4,35:00.9,8,108,,+3:27.2,805,999.0,1:54.0,+17.0,31,3:18.9,+24.6,23,27:47.4,+47.1,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
34,,BTNOR11610198801,STENERSEN Torstein,SWE,1+0+0+0,1,35:10.0,7,107,,+3:36.3,903,999.0,1:49.0,+12.0,17,3:08.3,+14.0,51,28:56.6,+1:56.3,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
35,,BTRUS11204199401,POVARNITSYN Alexander,RUS,2+0+0+1,3,35:19.0,6,,,+3:45.3,623,999.0,1:59.0,+22.0,34,3:21.2,+26.9,46,28:44.7,+1:44.4,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
36,,BTSUI12012198701,JAEGER Martin,SUI,1+2+3+1,7,35:23.5,5,105,,+3:49.8,357,999.0,2:30.0,+53.0,54,3:47.9,+53.6,16,27:41.3,+41.0,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
37,,BTFRA11111199101,CLAUDE Florent,BEL,1+0+2+1,4,35:24.5,4,104,,+3:50.8,847,999.0,2:02.0,+25.0,46,3:27.8,+33.5,31,27:54.8,+54.5,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
38,,BTSUI12206199001,DOLDER Mario,SUI,2+0+2+1,5,35:28.1,3,103,,+3:54.4,672,999.0,1:59.0,+22.0,35,3:21.6,+27.3,37,28:07.5,+1:07.2,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
39,,BTEST10210199401,ZAHKNA Rene,EST,2+1+0+0,3,35:37.2,2,102,,+4:03.5,896,12.0,1:47.0,+10.0,16,3:08.1,+13.8,44,28:42.5,+1:42.2,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
40,,BTBLR11507198801,CHEPELIN Vladimir,BLR,2+0+2+1,5,35:42.9,1,101,,+4:09.2,896,999.0,1:59.0,+22.0,38,3:22.4,+28.1,26,27:53.6,+53.3,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
41,,BTGER11302199301,NAWRATH Philipp,GER,1+1+2+1,5,35:52.0,,,,+4:18.3,616,999.0,2:25.0,+48.0,52,3:42.3,+48.0,42,28:20.6,+1:20.3,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
42,,BTSLO10901198601,BAUER Klemen,SLO,0+1+2+3,6,35:58.1,,99,,+4:24.4,784,999.0,1:56.0,+19.0,23,3:13.3,+19.0,34,28:03.7,+1:03.4,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
43,,BTAUT11201198501,EBERHARD Tobias,AUT,1+2+2+1,6,36:01.8,,98,,+4:28.1,560,34.0,2:00.0,+23.0,41,3:23.1,+28.8,43,28:32.5,+1:32.2,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
44,,BTKAZ11401199701,YEREMIN Roman,KAZ,1+1+3+1,6,36:08.5,,97,,+4:34.8,448,47.0,2:10.0,+33.0,50,3:35.2,+40.9,45,28:43.5,+1:43.2,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
45,,BTBUL10109199301,SINAPOV Anton,BUL,1+0+2+2,5,36:10.1,,96,,+4:36.4,770,999.0,1:41.0,+4.0,9,3:04.4,+10.1,48,28:46.7,+1:46.4,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
46,,BTGER12403199001,DOLL Benedikt,GER,0+1+3+2,6,36:10.4,,,,+4:36.7,903,999.0,2:04.0,+27.0,33,3:20.7,+26.4,30,27:54.7,+54.4,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
47,,BTUSA10806199501,DOHERTY Sean,USA,3+2+1+0,6,36:12.8,,94,,+4:39.1,882,16.0,1:51.0,+14.0,19,3:08.4,+14.1,41,28:17.2,+1:16.9,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
48,,BTAUT13112199601,LEITNER Felix,AUT,1+1+3+2,7,36:18.2,,,,+4:44.5,588,999.0,2:30.0,+53.0,55,3:51.0,+56.7,33,27:58.3,+58.0,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
49,,BTFIN12501199601,SEPPALA Tero,FIN,1+2+2+1,6,36:38.2,,92,,+5:04.5,742,999.0,2:01.0,+24.0,32,3:20.6,+26.3,50,28:49.2,+1:48.9,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
50,,BTBLR11612199601,SMOLSKI Anton,BLR,3+0+1+2,6,37:04.7,,91,,+5:31.0,875,999.0,2:02.0,+25.0,36,3:21.9,+27.6,49,28:47.5,+1:47.2,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
51,,BTSVK12804199201,SIMA Michal,SVK,2+1+1+2,6,37:06.1,,90,,+5:32.4,819,999.0,2:07.0,+30.0,43,3:26.0,+31.7,52,29:01.2,+2:00.9,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
52,,BTEST11404197801,LESSING Roland,EST,2+1+2+1,6,37:07.5,,89,,+5:33.8,700,999.0,2:07.0,+30.0,44,3:27.5,+33.2,53,29:11.7,+2:11.4,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
53,,BTRUS13103199301,ELISEEV Matvei,RUS,1+3+2+2,8,37:14.2,,,,+5:40.5,707,999.0,1:49.0,+12.0,15,3:07.4,+13.1,47,28:46.0,+1:45.7,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
54,,BTCAN12912199601,BURNOTTE Jules,CAN,1+3+1+1,6,37:16.5,,87,,+5:42.8,812,999.0,1:53.0,+16.0,29,3:17.2,+22.9,54,29:13.6,+2:13.3,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
55,,BTCAN10611199001,GOW Scott,CAN,4+0+2+3,9,38:13.4,,86,,+6:39.7,469,999.0,1:39.0,+2.0,9,3:04.4,+10.1,55,29:57.1,+2:56.8,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
,LAP,BTUSA12803199201,BROWN Jake,USA,2+4+3+0,9,,,,,,714,51.0,2:21.0,+44.0,0,,,0,,,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
,DNF,BTBUL11606198701,ANEV Krasimir,BUL,1+1,,,,,,,798,,,,0,,,0,,,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
,DNS,BTGER10103199301,REES Roman,GER,,,,,,,,532,,,,0,,,0,,,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
,DNS,BTCZE10906198401,MORAVEC Ondrej,CZE,,,,,,,,637,,,,0,,,0,,,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
,DNS,BTSWE10809199501,PONSILUOMA Martin,SWE,,,,,,,,777,,,,0,,,0,,,BT1819SWRLCP06SMPU,BT1819SWRLCP06,Antholz-Anterselva,Men 12.5km Pursuit,2019-01-26,1819,Male
1,,BTGER22208199301,DAHLMEIER Laura,GER,1+0+0+0,1,35:32.8,60,160,,0.0,0,999.0,1:50.0,+21.0,7,3:11.4,+18.4,8,31:21.0,+38.5,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
2,,BTCZE20301199701,DAVIDOVA Marketa,CZE,0+0+1+0,1,35:45.9,54,154,,+13.1,0,28.0,2:18.0,+49.0,27,3:39.5,+46.5,3,31:09.1,+26.6,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
3,,BTGER22403199201,HINZ Vanessa,GER,1+0+0+0,1,35:49.2,48,148,,+16.4,0,999.0,1:52.0,+23.0,10,3:17.8,+24.8,14,31:32.7,+50.2,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
4,,BTSWE20211199501,OEBERG Hanna,SWE,1+0+1+0,2,35:49.9,43,143,,+17.1,0,2.0,1:39.0,+10.0,3,3:02.3,+9.3,12,31:27.3,+44.8,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
5,,BTITA20304199001,WIERER Dorothea,ITA,0+1+1+1,3,36:05.0,40,140,y,+32.2,0,3.0,1:42.0,+13.0,2,2:57.7,+4.7,7,31:20.4,+37.9,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
6,,BTFIN21101198301,MAKARAINEN Kaisa,FIN,0+0+1+1,2,36:06.1,38,138,,+33.3,0,23.0,2:08.0,+39.0,22,3:31.4,+38.4,4,31:11.4,+28.9,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
7,,BTBLR23007199101,LESHCHANKA Iryna,BLR,1+0+0+1,2,36:07.0,36,136,,+34.2,0,999.0,2:00.0,+31.0,14,3:22.0,+29.0,10,31:22.3,+39.8,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
8,,BTGER20905198901,HORCHLER Karolin,GER,0+0+0+0,0,36:15.4,34,134,,+42.6,0,999.0,2:07.0,+38.0,21,3:29.7,+36.7,21,32:12.9,+1:30.4,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
9,,BTSWE22803199001,BRORSSON Mona,SWE,1+0+1+0,2,36:22.6,32,132,,+49.8,0,19.0,2:04.0,+35.0,17,3:25.0,+32.0,17,31:38.0,+55.5,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
10,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,1+1+1+0,3,36:22.9,31,131,,+50.1,0,12.0,1:56.0,+27.0,10,3:17.8,+24.8,5,31:17.3,+34.8,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
11,,BTITA20402199501,VITTOZZI Lisa,ITA,0+2+0+0,2,36:24.5,30,130,,+51.7,0,6.0,1:49.0,+20.0,5,3:10.3,+17.3,19,31:50.3,+1:07.8,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
12,,BTNOR22105199001,ECKHOFF Tiril,NOR,1+1+2+1,5,36:24.5,29,129,,+51.7,0,999.0,1:58.0,+29.0,13,3:19.1,+26.1,1,30:42.5,0.0,BT1819SWRLCP06SWMS,BT1819SWRLCP06,Antholz-Anterselva,Women 12.5km Mass Start,2019-01-27,1819,Female
