Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
1,,BTGER22010198801,HERRMANN-WICK Denise,GER,0+0,0,21:19.7,,160,r,0.0,0,53.0,1:00.5,+15.0,48.0,1:43.3,+12.8,1.0,19:26.7,0.0,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
2,,BTSWE20211199501,OEBERG Hanna,SWE,0+0,0,21:21.9,,154,,+2.2,0,14.0,53.0,+7.5,6.0,1:32.0,+1.5,3.0,19:40.1,+13.4,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
3,,BTSWE22706199401,GESTBLOM Linn,SWE,0+0,0,21:45.9,,148,,+26.2,0,5.0,50.0,+4.5,3.0,1:31.2,+0.7,11.0,20:05.3,+38.6,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
4,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,1+0,1,21:51.0,,143,,+31.3,0,20.0,53.6,+8.1,15.0,1:36.6,+6.1,2.0,19:39.4,+12.7,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
5,,BTITA20402199501,VITTOZZI Lisa,ITA,0+1,1,22:05.5,,140,,+45.8,0,42.0,58.5,+13.0,30.0,1:40.4,+9.9,6.0,19:53.4,+26.7,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
6,,BTCZE20301199701,DAVIDOVA Marketa,CZE,0+0,0,22:10.2,,138,,+50.5,0,27.0,56.0,+10.5,23.0,1:38.7,+8.2,23.0,20:21.9,+55.2,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
7,,BTGER21209199701,SCHNEIDER Sophia,GER,0+1,1,22:17.3,,136,,+57.6,0,26.0,55.7,+10.2,22.0,1:38.5,+8.0,12.0,20:07.1,+40.4,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
8,,BTSLO21604199701,KLEMENCIC Polona,SLO,0+0,0,22:17.8,,134,,+58.1,0,77.0,1:09.5,+24.0,71.0,1:51.0,+20.5,18.0,20:17.8,+51.1,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
9,,BTSWE23103199501,MAGNUSSON Anna,SWE,0+0,0,22:18.5,,132,,+58.8,0,46.0,59.3,+13.8,34.0,1:41.0,+10.5,27.0,20:27.3,+1:00.6,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
10,,BTFRA20910199601,SIMON Julia,FRA,0+2,2,22:22.5,,131,y,+1:02.8,0,13.0,52.9,+7.4,16.0,1:36.7,+6.2,5.0,19:49.7,+23.0,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
11,,BTCAN20209199101,LUNDER Emma,CAN,1+0,1,22:23.4,,130,,+1:03.7,0,14.0,53.0,+7.5,13.0,1:36.0,+5.5,15.0,20:13.6,+46.9,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
12,,BTNOR21702199901,ARNEKLEIV Juni,NOR,0+0,0,22:24.2,,129,,+1:04.5,0,19.0,53.5,+8.0,26.0,1:39.7,+9.2,31.0,20:34.5,+1:07.8,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
13,,BTAUT21612199301,HAUSER Lisa Theresa,AUT,0+0,0,22:28.4,,128,,+1:08.7,0,2.0,46.6,+1.1,5.0,1:31.7,+1.2,40.0,20:46.4,+1:19.7,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
14,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,0+2,2,22:30.2,,127,,+1:10.5,0,43.0,58.9,+13.4,58.0,1:46.6,+16.1,4.0,19:46.4,+19.7,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
15,,BTFRA20211199501,CHEVALIER Chloe,FRA,0+1,1,22:31.5,,126,,+1:11.8,0,72.0,1:06.1,+20.6,75.0,1:52.4,+21.9,10.0,20:05.2,+38.5,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
16,,BTSWE22602199901,OEBERG Elvira,SWE,1+1,2,22:33.3,,,b,+1:13.6,0,49.0,1:00.0,+14.5,33.0,1:40.9,+10.4,7.0,19:54.7,+28.0,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
17,,BTGER22611199701,KEBINGER Hanna,GER,0+1,1,22:35.6,,124,,+1:15.9,0,24.0,55.2,+9.7,25.0,1:38.9,+8.4,24.0,20:22.2,+55.5,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
18,,BTCZE23105200001,VOBORNIKOVA Tereza,CZE,0+1,1,22:37.2,,123,,+1:17.5,0,21.0,54.3,+8.8,17.0,1:36.8,+6.3,26.0,20:26.7,+1:00.0,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
19,,BTITA20304199001,WIERER Dorothea,ITA,1+1,2,22:44.8,,122,,+1:25.1,0,29.0,56.3,+10.8,14.0,1:36.2,+5.7,14.0,20:12.0,+45.3,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
20,,BTSUI20902199401,GASPARIN Aita,SUI,0+0,0,22:46.2,,121,,+1:26.5,0,12.0,52.6,+7.1,24.0,1:38.8,+8.3,48.0,20:57.1,+1:30.4,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
21,,BTNOR20609199501,LIE Lotte,BEL,0+0,0,22:50.2,,120,,+1:30.5,0,43.0,58.9,+13.4,35.0,1:41.4,+10.9,51.0,20:59.8,+1:33.1,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
22,,BTSWE22803199001,BRORSSON Mona,SWE,0+0,0,22:50.8,,,,+1:31.1,0,31.0,56.9,+11.4,31.0,1:40.8,+10.3,52.0,21:00.1,+1:33.4,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
23,,BTGER21606199601,HETTICH-WALZ Janina,GER,0+1,1,22:52.8,,,,+1:33.1,0,4.0,48.9,+3.4,8.0,1:34.2,+3.7,36.0,20:42.0,+1:15.3,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
24,,BTFRA21202199301,CHEVALIER-BOUCHET Anais,FRA,2+0,2,22:52.9,,117,,+1:33.2,0,38.0,57.8,+12.3,39.0,1:41.8,+11.3,13.0,20:10.8,+44.1,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
25,,BTSVK22510199201,BATOVSKA FIALKOVA Paulina,SVK,0+2,2,22:54.1,,116,,+1:34.4,0,48.0,59.5,+14.0,49.0,1:43.9,+13.4,16.0,20:15.5,+48.8,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
26,,BTFRA22810199801,JEANMONNOT Lou,FRA,1+0,1,22:54.8,,,,+1:35.1,0,66.0,1:03.8,+18.3,70.0,1:50.6,+20.1,30.0,20:29.5,+1:02.8,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
27,,BTFRA21206199901,CHAUVEAU Sophie,FRA,0+2,2,22:55.0,,,,+1:35.3,0,82.0,1:11.0,+25.5,81.0,1:56.7,+26.2,9.0,20:00.6,+33.9,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
28,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,1+1,2,22:59.2,,113,,+1:39.5,0,25.0,55.5,+10.0,19.0,1:37.7,+7.2,25.0,20:22.5,+55.8,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
29,,BTUKR21909199001,DZHIMA Yuliia,UKR,0+1,1,23:00.0,,112,,+1:40.3,0,36.0,57.5,+12.0,44.0,1:42.5,+12.0,37.0,20:42.6,+1:15.9,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
30,,BTRUS22610199002,AVVAKUMOVA Ekaterina,KOR,2+0,2,23:02.9,,111,,+1:43.2,0,45.0,59.2,+13.7,51.0,1:44.4,+13.9,19.0,20:18.9,+52.2,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
31,,BTBUL21801199801,TODOROVA Milena,BUL,0+2,2,23:04.8,,110,,+1:45.1,0,61.0,1:01.9,+16.4,60.0,1:47.0,+16.5,21.0,20:21.1,+54.4,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
32,,BTROU22509199501,TOLMACHEVA Anastasia,ROU,0+1,1,23:05.3,,109,,+1:45.6,0,62.0,1:02.0,+16.5,52.0,1:45.1,+14.6,38.0,20:44.2,+1:17.5,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
33,,BTITA22803200101,AUCHENTALLER Hannah,ITA,1+0,1,23:05.9,,108,,+1:46.2,0,37.0,57.7,+12.2,28.0,1:40.0,+9.5,44.0,20:50.2,+1:23.5,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
34,,BTITA23108200101,PASSLER Rebecca,ITA,0+1,1,23:08.2,,,,+1:48.5,0,6.0,50.5,+5.0,2.0,1:31.1,+0.6,53.0,21:01.3,+1:34.6,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
35,,BTFIN20812199401,MINKKINEN Suvi,FIN,1+0,1,23:09.9,,106,,+1:50.2,0,14.0,53.0,+7.5,9.0,1:34.5,+4.0,55.0,21:01.8,+1:35.1,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
36,,BTNOR22708199501,FEMSTEINEVIK Ragnhild,NOR,1+1,2,23:11.8,,,,+1:52.1,0,23.0,54.8,+9.3,29.0,1:40.3,+9.8,28.0,20:27.5,+1:00.8,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
37,,BTNOR20601199501,KNOTTEN Karoline Offigstad,NOR,0+2,2,23:12.0,,,,+1:52.3,0,14.0,53.0,+7.5,11.0,1:35.1,+4.6,34.0,20:37.3,+1:10.6,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
38,,BTFRA20801200201,CLOETENS Maya,BEL,0+0,0,23:12.1,,103,,+1:52.4,0,95.0,1:25.1,+39.6,95.0,2:08.8,+38.3,45.0,20:53.9,+1:27.2,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
39,,BTSUI22909200001,BASERGA Amy,SUI,0+0,0,23:20.1,,102,,+2:00.4,0,39.0,57.9,+12.4,27.0,1:39.8,+9.3,65.0,21:30.1,+2:03.4,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
40,,BTEST20401199501,TOMINGAS Tuuli,EST,0+1,1,23:21.4,,101,,+2:01.7,0,67.0,1:03.9,+18.4,65.0,1:49.2,+18.7,46.0,20:55.3,+1:28.6,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
41,,BTGER20710199701,VOIGT Vanessa,GER,0+2,2,23:25.4,,,,+2:05.7,0,70.0,1:04.9,+19.4,63.0,1:49.0,+18.5,33.0,20:37.2,+1:10.5,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
42,,BTNOR20504199701,LIEN Ida,NOR,2+1,3,23:26.2,,,,+2:06.5,0,85.0,1:13.6,+28.1,87.0,1:59.3,+28.8,8.0,20:00.2,+33.5,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
43,,BTUKR20901198701,BILOSIUK Olena,UKR,0+1,1,23:35.0,,98,,+2:15.3,0,41.0,58.4,+12.9,37.0,1:41.6,+11.1,63.0,21:19.0,+1:52.3,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
44,,BTUKR21401199501,MERKUSHYNA Anastasiya,UKR,2+0,2,23:37.1,,97,,+2:17.4,0,18.0,53.2,+7.7,21.0,1:38.2,+7.7,49.0,20:57.6,+1:30.9,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
45,,BTAUT20301199401,ZDOUC Dunja,AUT,1+1,2,23:38.4,,96,,+2:18.7,0,8.0,52.0,+6.5,18.0,1:36.9,+6.4,56.0,21:03.3,+1:36.6,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
46,,BTITA23004199801,COMOLA Samuela,ITA,0+2,2,23:41.0,,,,+2:21.3,0,68.0,1:04.2,+18.7,66.0,1:49.6,+19.1,43.0,20:50.0,+1:23.3,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
47,,BTSVK22211199401,FIALKOVA Ivona,SVK,2+1,3,23:41.8,,94,,+2:22.1,0,81.0,1:10.8,+25.3,74.0,1:52.2,+21.7,29.0,20:28.0,+1:01.3,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
48,,BTCAN21607199701,MOSER Nadia,CAN,0+1,1,23:43.1,,93,,+2:23.4,0,33.0,57.1,+11.6,43.0,1:42.4,+11.9,64.0,21:24.0,+1:57.3,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
49,,BTAUT20501200101,GANDLER Anna,AUT,1+2,3,23:43.3,,92,,+2:23.6,0,40.0,58.0,+12.5,44.0,1:42.5,+12.0,31.0,20:34.5,+1:07.8,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
50,,BTSUI20212199101,GASPARIN Elisa,SUI,0+2,2,23:44.3,,,,+2:24.6,0,10.0,52.2,+6.7,12.0,1:35.4,+4.9,58.0,21:07.6,+1:40.9,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
51,,BTPOL20203199901,JAKIELA Joanna,POL,0+2,2,23:47.5,,90,,+2:27.8,0,65.0,1:03.2,+17.7,57.0,1:46.1,+15.6,50.0,20:59.4,+1:32.7,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
52,,BTLTU21704198501,KOCERGINA Natalja,LTU,0+1,1,23:51.6,,89,,+2:31.9,0,33.0,57.1,+11.6,37.0,1:41.6,+11.1,68.0,21:34.3,+2:07.6,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
53,,BTLTU22503199601,LESCINSKAITE Gabriele,LTU,0+0,0,23:55.2,,88,,+2:35.5,0,63.0,1:02.7,+17.2,53.0,1:45.3,+14.8,81.0,21:59.9,+2:33.2,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
54,,BTPOL22205199201,MAKA Anna,POL,0+1,1,23:55.9,,87,,+2:36.2,0,31.0,56.9,+11.4,41.0,1:41.9,+11.4,69.0,21:37.8,+2:11.1,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
55,,BTUSA22705199201,IRWIN Deedra,USA,1+1,2,23:58.5,,86,,+2:38.8,0,51.0,1:00.4,+14.9,53.0,1:45.3,+14.8,59.0,21:11.4,+1:44.7,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
56,,BTPOL21811199701,ZUK Kamila,POL,1+2,3,24:03.7,,85,,+2:44.0,0,57.0,1:01.4,+15.9,59.0,1:46.9,+16.4,42.0,20:49.9,+1:23.2,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
56,,BTGRL20909200101,SLETTEMARK Ukaleq Astri,GRL,1+0,1,24:03.7,,85,,+2:44.0,0,10.0,52.2,+6.7,10.0,1:34.7,+4.2,78.0,21:53.3,+2:26.6,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
58,,BTSLO21706199501,LAMPIC Anamarija,SLO,0+4,4,24:06.2,,83,,+2:46.5,0,84.0,1:12.8,+27.3,83.0,1:57.9,+27.4,17.0,20:17.2,+50.5,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
59,,BTCZE20102199301,CHARVATOVA Lucie,CZE,2+2,4,24:14.5,,82,,+2:54.8,0,28.0,56.1,+10.6,44.0,1:42.5,+12.0,39.0,20:45.9,+1:19.2,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
60,,BTEST21308199601,KUELM Susan,EST,2+1,3,24:16.1,,81,,+2:56.4,0,51.0,1:00.4,+14.9,49.0,1:43.9,+13.4,53.0,21:01.3,+1:34.6,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
61,,BTBLR21403198501,KINNUNEN Nastassia,FIN,2+2,4,24:18.7,,80,,+2:59.0,0,59.0,1:01.6,+16.1,72.0,1:51.3,+20.8,35.0,20:41.1,+1:14.4,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
62,,BTLAT22706199101,BENDIKA Baiba,LAT,2+2,4,24:22.3,,79,,+3:02.6,0,22.0,54.6,+9.1,31.0,1:40.8,+10.3,41.0,20:48.0,+1:21.3,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
63,,BTMDA21107199501,STREMOUS Alina,MDA,0+4,4,24:22.6,,78,,+3:02.9,0,94.0,1:24.6,+39.1,94.0,2:08.3,+37.8,20.0,20:20.8,+54.1,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
64,,BTEST23101199601,ERMITS Regina,EST,2+0,2,24:22.8,,77,,+3:03.1,0,33.0,57.1,+11.6,20.0,1:38.1,+7.6,70.0,21:42.5,+2:15.8,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
65,,BTCZE21002199901,VACLAVIKOVA Eliska,CZE,1+1,2,24:23.1,,,,+3:03.4,0,30.0,56.7,+11.2,35.0,1:41.4,+10.9,71.0,21:42.7,+2:16.0,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
66,,BTCRO20506199701,KOZICA Anika,CRO,1+0,1,24:23.3,,75,,+3:03.6,0,80.0,1:10.7,+25.2,82.0,1:57.4,+26.9,74.0,21:49.2,+2:22.5,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
67,,BTBUL23008200301,DIMITROVA Valentina,BUL,1+1,2,24:23.6,,74,,+3:03.9,0,3.0,48.5,+3.0,4.0,1:31.5,+1.0,77.0,21:51.4,+2:24.7,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
68,,BTJPN21301198901,TACHIZAKI Fuyuko,JPN,0+3,3,24:23.7,,73,,+3:04.0,0,74.0,1:09.2,+23.7,76.0,1:53.1,+22.6,57.0,21:04.4,+1:37.7,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
69,,BTFIN20911198701,EDER Mari,FIN,2+3,5,24:27.8,,72,,+3:08.1,0,76.0,1:09.3,+23.8,67.0,1:50.1,+19.6,22.0,20:21.4,+54.7,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
70,,BTSVK22707200001,REMENOVA Maria,SVK,1+1,2,24:30.1,,71,,+3:10.4,0,71.0,1:05.0,+19.5,77.0,1:53.5,+23.0,66.0,21:33.7,+2:07.0,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
71,,BTLAT22004200101,BULINA Sanita,LAT,2+1,3,24:32.3,,70,,+3:12.6,0,74.0,1:09.2,+23.7,73.0,1:51.5,+21.0,61.0,21:15.2,+1:48.5,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
72,,BTAUT21409199901,JUPPE Anna,AUT,1+3,4,24:34.7,,,,+3:15.0,0,69.0,1:04.3,+18.8,68.0,1:50.3,+19.8,47.0,20:55.9,+1:29.2,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
73,,BTUSA22404199801,LEVINS Chloe,USA,0+1,1,24:36.2,,68,,+3:16.5,0,53.0,1:00.5,+15.0,56.0,1:45.8,+15.3,83.0,22:15.0,+2:48.3,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
74,,BTPOL20909199801,SIDOROWICZ Natalia,POL,0+2,2,24:40.3,,,,+3:20.6,0,47.0,59.4,+13.9,41.0,1:41.9,+11.4,80.0,21:54.9,+2:28.2,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
75,,BTUSA22806199201,REID Joanne,USA,0+3,3,24:41.5,,66,,+3:21.8,0,79.0,1:10.1,+24.6,78.0,1:54.7,+24.2,62.0,21:18.7,+1:52.0,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
76,,BTKAZ21701199401,KONDRATYEVA Anastassiya,KAZ,0+0,0,24:53.5,,65,,+3:33.8,0,87.0,1:14.4,+28.9,85.0,1:59.0,+28.5,92.0,22:44.5,+3:17.8,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
77,,BTUKR21206199201,GHILENKO Alla,MDA,0+2,2,25:00.0,,64,,+3:40.3,0,1.0,45.5,0.0,1.0,1:30.5,0.0,87.0,22:26.1,+2:59.4,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
78,,BTBUL22304200301,HRISTOVA Lora,BUL,0+3,3,25:00.5,,63,,+3:40.8,0,56.0,1:00.6,+15.1,47.0,1:42.6,+12.1,73.0,21:48.9,+2:22.2,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
79,,BTRUS20709199601,USHKINA Natalia,ROU,0+1,1,25:00.8,,62,,+3:41.1,0,64.0,1:02.8,+17.3,69.0,1:50.4,+19.9,89.0,22:33.7,+3:07.0,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
80,,BTAUT22505199701,STEINER Tamara,AUT,0+3,3,25:06.6,,,,+3:46.9,0,60.0,1:01.8,+16.3,64.0,1:49.1,+18.6,72.0,21:47.6,+2:20.9,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
81,,BTKAZ22403199701,AKHATOVA Lyudmila,KAZ,2+0,2,25:15.0,,59,,+3:55.3,0,78.0,1:09.9,+24.4,87.0,1:59.3,+28.8,82.0,22:09.8,+2:43.1,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
82,,BTROU20612199401,CHIRKOVA Elena,ROU,2+1,3,25:17.7,,57,,+3:58.0,0,7.0,50.6,+5.1,7.0,1:33.9,+3.4,84.0,22:16.8,+2:50.1,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
83,,BTCHN22111199901,CHU Yuanmeng,CHN,0+1,1,25:18.6,,55,,+3:58.9,0,88.0,1:15.6,+30.1,84.0,1:58.2,+27.7,91.0,22:42.9,+3:16.2,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
84,,BTBLR22801199601,BLASHKO Daria,UKR,0+0,0,25:20.4,,,,+4:00.7,0,58.0,1:01.5,+16.0,55.0,1:45.4,+14.9,95.0,23:24.5,+3:57.8,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
85,,BTCZE20312199801,VINKLARKOVA Tereza,CZE,1+1,2,25:26.3,,,,+4:06.6,0,8.0,52.0,+6.5,39.0,1:41.8,+11.3,90.0,22:41.1,+3:14.4,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
86,,BTUSA21204199301,GERAGHTY-MOATS Tara,USA,0+4,4,25:35.0,,,,+4:15.3,0,93.0,1:19.5,+34.0,89.0,2:03.1,+32.6,67.0,21:34.0,+2:07.3,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
87,,BTJPN22609199201,HACHISUKA Asuka,JPN,2+0,2,25:35.1,,47,,+4:15.4,0,91.0,1:19.0,+33.5,93.0,2:06.6,+36.1,86.0,22:23.7,+2:57.0,BT2223SWRLCH__SWSP,BT2223SWRLCH__,Oberhof,Women 7.5km Sprint,2023-02-10,2223,Female
